policy,seed,batch_label,driver_id,route_idx,successful_riders,attempted_riders,realized_revenue,actual_profit,selected_score,mean_wait_min,mean_walk_min,mean_observability,open_requests_before,attempted_rider_ids,successful_rider_ids,domain,scenario_name,time_slice,hour_start,hour_end,rider_density_pct,occlusion_lambda,meeting_k_ring,observability_profile,observability_ablation,use_urban_context,walk_penalty_per_min
walk_aware_rendezvous,43,2015-04-03T00:03:00,36,0,2,2,26.75,21.013655287260615,17.380893747490706,2.716666666666667,3.6327615397699082,0.6142416251508367,384,1430907;174177,1430907;174177,yellow,primary,all_day,,,100,0.25,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-03T05:45:00,95,0,3,3,36.75,25.701915070774355,21.989735770169887,3.8944444444444444,2.47478620040298,0.5508986481860362,63,713897;2569317;2210902,713897;2569317;2210902,yellow,primary,all_day,,,100,0.25,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-03T05:55:00,4,1,2,2,10.5,-3.2393422148209847,-8.619551488766419,4.208333333333334,5.380209273945434,0.5790739595969121,71,340375;2431825,340375;2431825,yellow,primary,all_day,,,100,0.25,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-03T06:14:00,238,1,0,0,0.0,-7.509075770191507,-7.509075770191507,0.0,0.0,0.0,108,,,yellow,primary,all_day,,,100,0.25,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-03T06:36:00,9,0,1,1,5.5,0.48946711074104865,-1.715706130613174,2.65,4.410346482708445,0.7286092847256674,161,2206743,2206743,yellow,primary,all_day,,,100,0.25,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-03T07:49:00,445,0,2,3,14.5,8.154912572855952,19.49119958742457,2.0166666666666666,1.7758086569542548,0.6177675880076907,277,499450;2028682;99226,2028682;99226,yellow,primary,all_day,,,100,0.25,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-03T07:56:00,16,0,2,3,19.5,12.725270607826811,23.17082257024445,2.225,2.20296535838824,0.5456528995837857,248,2698939;2037708;1838263,2037708;1838263,yellow,primary,all_day,,,100,0.25,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-03T11:40:00,465,0,3,3,30.0,18.488717735220646,13.529497275820622,0.4166666666666667,3.3061469729333504,0.7063087657136876,416,2035601;2419443;946730,2035601;2419443;946730,yellow,primary,all_day,,,100,0.25,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-03T12:31:00,18,1,3,3,32.25,20.489300582847626,17.605997228044014,2.0833333333333335,1.9222022365357416,0.5116966163912028,439,2065608;2322677;380099,2065608;2322677;380099,yellow,primary,all_day,,,100,0.25,1,calibrated,full,True,0.5
walk_aware_rendezvous,43,2015-04-03T13:13:00,84,0,3,3,17.25,12.605287260616151,8.531987272609125,3.1888888888888887,2.7155333253380185,0.46485274195726856,417,2162105;224822;1241643,2162105;224822;1241643,yellow,primary,all_day,,,100,0.25,1,calibrated,full,True,0.5
