driver_id,domain,scenario_name,time_slice,area_slice,rider_density_pct,occlusion_lambda,meeting_k_ring,observability_profile,observability_ablation,use_urban_context,walk_penalty_per_min,route_idx,route_cost,route_distance_miles,route_duration_min,rider_id,anchor_cell,anchor_idx,pickup_h3,dropoff_h3,fare_share,passenger_count,walk_m,walk_min,anchor_progress,travel_fraction,ambiguity_count,local_straightness,turn_severity,anchor_clutter,urban_clutter_index,sidewalk_access_score,building_height_proxy,context_is_imputed,observability_score,success_probability
285,green,sparse_high_occlusion,all_day,all,10,0.4,1,calibrated,full,True,0.5,1,7.497418817651957,11.19017733977904,21.486666666666668,11940,892a100ded3ffff,0,892a100dec3ffff,892a100da8fffff,5.25,1,226.2552856700045,3.016737142266727,0.0,0.16219107158252896,4,0.48680204613745676,0.0,1.479964218469694,0.7123381262933333,0.9999998025284011,0.1781089322666666,False,0.5530067340859257,0.7712026936343702
285,green,sparse_high_occlusion,all_day,all,10,0.4,1,calibrated,full,True,0.5,1,7.497418817651957,11.19017733977904,21.486666666666668,11940,892a100dec3ffff,1,892a100dec3ffff,892a100da8fffff,5.25,1,120.02377448074469,1.600316993076596,0.015151515151515152,0.1452801642139289,4,0.5586832113482547,0.6765875160740394,1.6498432827905871,0.7234648811490654,1.0,0.20989966042590083,False,0.3592365491128857,0.6936946196451542
285,green,sparse_high_occlusion,all_day,all,10,0.4,1,calibrated,full,True,0.5,1,7.497418817651957,11.19017733977904,21.486666666666668,11940,892a100ded7ffff,2,892a100dec3ffff,892a100da8fffff,5.25,1,303.29481993092384,4.043930932412318,0.030303030303030304,0.12500864963513536,4,0.6445740092558307,0.6766001723615775,1.6523976695178224,0.7226722637339527,0.9955206852646341,0.20763503923986482,False,0.37633822462861266,0.700535289851445
285,green,sparse_high_occlusion,all_day,all,10,0.4,1,calibrated,full,True,0.5,1,7.497418817651957,11.19017733977904,21.486666666666668,11940,892a100dec7ffff,3,892a100dec3ffff,892a100da8fffff,5.25,1,403.4280842740803,5.379041123654404,0.045454545454545456,0.10612855898655749,4,0.6445663126390464,7.372467911971449e-06,1.678447945899125,0.7340278601298156,0.9970482858447127,0.2400796003709017,False,0.5785811597608854,0.7814324639043542
293,green,sparse_high_occlusion,all_day,all,10,0.4,1,calibrated,full,True,0.5,0,7.059741881765196,10.536928181739098,22.783333333333335,2039,892a100dec7ffff,23,892a100ded7ffff,892a100dc73ffff,3.75,1,448.97821457651486,5.986376194353531,0.3898305084745763,0.059360272275397585,3,0.8918837580177754,7.371229824886743e-06,1.5355908030419823,0.7340278601298156,0.9970482858447127,0.2400796003709017,False,0.6572516207793302,0.812900648311732
294,green,sparse_high_occlusion,all_day,all,10,0.4,1,calibrated,full,True,0.5,0,11.996711074104914,17.905538916574496,29.628333333333334,6122,892a100f3dbffff,26,892a100f3c3ffff,892a100f567ffff,4.75,1,322.27815438290503,4.297042058438734,0.25,0.1398773067249681,4,0.65745924871867,0.6765855447908357,1.663961979268712,0.7073432781626097,0.9467288391261972,0.16383793760745605,False,0.3785923328717967,0.7014369331487187
294,green,sparse_high_occlusion,all_day,all,10,0.4,1,calibrated,full,True,0.5,0,11.996711074104914,17.905538916574496,29.628333333333334,6122,892a100f3cbffff,27,892a100f3c3ffff,892a100f567ffff,4.75,1,200.1326343819425,2.6684351250925666,0.25961538461538464,0.13717677576031098,4,0.6629559877227122,0.6765776796318412,1.6398480596565719,0.7083599670342355,0.9733118602837143,0.1667427629549587,False,0.3803798297514255,0.7021519319005701
294,green,sparse_high_occlusion,all_day,all,10,0.4,1,calibrated,full,True,0.5,0,11.996711074104914,17.905538916574496,29.628333333333334,6122,892a100f3c3ffff,28,892a100f3c3ffff,892a100f567ffff,4.75,1,164.69054802201956,2.1958739736269277,0.2692307692307692,0.12725633193209024,4,0.657449883674944,1.5519234004715244e-05,1.5916921834003086,0.6933216807844323,0.9849461842190268,0.12377623081266372,False,0.5836549791830715,0.7834619916732286
294,green,sparse_high_occlusion,all_day,all,10,0.4,1,calibrated,full,True,0.5,1,12.345545378850959,18.42618713261337,32.10333333333333,6122,892a100f3dbffff,26,892a100f3c3ffff,892a100f567ffff,4.75,1,322.27815438290503,4.297042058438734,0.23423423423423423,0.12341236256074989,4,0.65745924871867,0.6765855447908357,1.663961979268712,0.7073432781626097,0.9467288391261972,0.16383793760745605,False,0.3785923328717967,0.7014369331487187
294,green,sparse_high_occlusion,all_day,all,10,0.4,1,calibrated,full,True,0.5,1,12.345545378850959,18.42618713261337,32.10333333333333,6122,892a100f3cbffff,27,892a100f3c3ffff,892a100f567ffff,4.75,1,200.1326343819425,2.6684351250925666,0.24324324324324326,0.1207881801515468,4,0.6629559877227122,0.6765776796318412,1.6398480596565719,0.7083599670342355,0.9733118602837143,0.1667427629549587,False,0.3803798297514255,0.7021519319005701
