driver_id,domain,scenario_name,time_slice,area_slice,rider_density_pct,occlusion_lambda,meeting_k_ring,observability_profile,observability_ablation,use_urban_context,walk_penalty_per_min,route_idx,route_cost,route_distance_miles,route_duration_min,rider_id,anchor_cell,anchor_idx,pickup_h3,dropoff_h3,fare_share,passenger_count,walk_m,walk_min,anchor_progress,travel_fraction,ambiguity_count,local_straightness,turn_severity,anchor_clutter,urban_clutter_index,sidewalk_access_score,building_height_proxy,context_is_imputed,observability_score,success_probability
99,green,primary,all_day,all,100,0.25,1,calibrated,full,True,0.5,0,9.718942547876772,14.505884399816075,31.936666666666667,150116,892a100d3a3ffff,1,892a100d3b7ffff,892a100d487ffff,6.75,1,379.8666946704774,5.064889262273032,0.01282051282051282,0.2532773166499918,3,0.5587075628660771,0.676554816088567,1.4926541321396307,0.7174287305158771,0.9996727848274997,0.19265351575964915,False,0.38901082826442124,0.7972527070661053
99,green,primary,all_day,all,100,0.25,1,calibrated,full,True,0.5,0,9.718942547876772,14.505884399816075,31.936666666666667,150116,892a100d3b3ffff,2,892a100d3b7ffff,892a100d487ffff,6.75,1,419.0096295055558,5.586795060074078,0.02564102564102564,0.2430244464016115,3,0.4894808667296251,7.374720151018563e-06,1.2979676437142857,0.43617295133333334,1.0,0.12239890857142857,False,0.5849273882921263,0.8462318470730316
99,green,primary,all_day,all,100,0.25,1,calibrated,full,True,0.5,0,9.718942547876772,14.505884399816075,31.936666666666667,207862,892a100d087ffff,12,892a100d54bffff,892a100f02fffff,7.25,1,429.7219558575356,5.729626078100475,0.15384615384615385,0.16810876378352682,3,0.8737548410415579,0.32344387624240706,1.5323899812393258,0.7339252863926635,1.0,0.23978653255046725,False,0.556694582799431,0.8391736456998578
99,green,primary,all_day,all,100,0.25,1,calibrated,full,True,0.5,0,9.718942547876772,14.505884399816075,31.936666666666667,207862,892a100d54bffff,13,892a100d54bffff,892a100f02fffff,7.25,1,153.53652674496655,2.047153689932887,0.16666666666666666,0.1539465172351868,3,0.8737546869547294,0.3234164511549592,1.8332810386992835,0.79,0.835290389872145,0.4,False,0.5483155402047166,0.8370788850511791
99,green,primary,all_day,all,100,0.25,1,calibrated,full,True,0.5,0,9.718942547876772,14.505884399816075,31.936666666666667,207862,892a100d55bffff,14,892a100d54bffff,892a100f02fffff,7.25,1,201.74767896937797,2.6899690529250395,0.1794871794871795,0.1418329966427788,3,0.8737580386108192,0.32343959368024916,1.7091926184214923,0.79,0.9593788101499363,0.4,False,0.5515424613943662,0.8378856153485915
99,green,primary,all_day,all,100,0.25,1,calibrated,full,True,0.5,0,9.718942547876772,14.505884399816075,31.936666666666667,227165,892a100f37bffff,20,892a100f34fffff,892a100f3d3ffff,2.5,2,331.7452938349902,4.423270584466536,0.2564102564102564,0.06322221106274922,2,1.0,7.392644188068213e-06,1.4412241109091055,0.6963863986096317,1.0,0.13253256745609054,False,0.7319238942364665,0.8829809735591165
99,green,primary,all_day,all,100,0.25,1,calibrated,full,True,0.5,0,9.718942547876772,14.505884399816075,31.936666666666667,234676,892a100f357ffff,22,892a100f353ffff,892a100f223ffff,2.5,1,243.87114657329758,3.2516152876439675,0.28205128205128205,0.06433442108982756,2,1.0,7.39512849684666e-06,1.5441569197295737,0.7387704150926762,0.9999998026383542,0.2536297574076463,False,0.7286092847256674,0.8821523211814168
99,green,primary,all_day,all,100,0.25,1,calibrated,full,True,0.5,0,9.718942547876772,14.505884399816075,31.936666666666667,264422,892a100d3b3ffff,2,892a100d14bffff,892a100888fffff,13.5,1,309.9541212852974,4.132721617137299,0.02564102564102564,0.5532663164363272,3,0.4894808667296251,7.374720151018563e-06,1.2979676437142857,0.43617295133333334,1.0,0.12239890857142857,False,0.5849273882921263,0.8462318470730316
99,green,primary,all_day,all,100,0.25,1,calibrated,full,True,0.5,0,9.718942547876772,14.505884399816075,31.936666666666667,264422,892a100d14bffff,3,892a100d14bffff,892a100888fffff,13.5,1,37.139903149663425,0.495198708662179,0.038461538461538464,0.5358045126084637,3,0.904874757837807,0.32343757081668767,1.4694825865403676,0.708022241516622,1.0,0.16577783290463421,False,0.5649323056686406,0.84123307641716
99,green,primary,all_day,all,100,0.25,1,calibrated,full,True,0.5,0,9.718942547876772,14.505884399816075,31.936666666666667,264422,892a100d143ffff,4,892a100d14bffff,892a100888fffff,13.5,1,372.25164964539533,4.963355328605271,0.05128205128205128,0.5215757650147215,3,0.7430326765917407,0.3234101602919386,1.4885978099453243,0.7158931345954787,0.9999998026436951,0.18826609884422452,False,0.5319500290643762,0.8329875072660939
