driver_id,seed,route_idx,candidate_count,time_eligible_candidate_count,feasible_opportunity_count,observable_opportunity_count,nominal_route_value,observable_route_value,walk_route_value,route_distance_miles,observability_ablation,use_urban_context
5,44,0,1,1,1,0,0.9201498751040784,-1.632049240581967,-0.38617291162080036,14.671418096859583,no_ambiguity,True
5,44,1,6,6,11,7,26.45828476269775,20.402574488553512,21.306615799434965,15.36076901089888,no_ambiguity,True
6,42,0,5,5,0,0,-12.141590341382182,-12.141590341382182,-12.141590341382182,18.12177662892863,no_ambiguity,True
6,42,1,3,3,0,0,-13.231099084096588,-13.231099084096588,-13.231099084096588,19.747909080741174,no_ambiguity,True
6,43,0,5,5,0,0,-12.141590341382182,-12.141590341382182,-12.141590341382182,18.12177662892863,no_ambiguity,True
6,43,1,3,3,0,0,-13.231099084096588,-13.231099084096588,-13.231099084096588,19.747909080741174,no_ambiguity,True
6,44,0,5,5,0,0,-12.141590341382182,-12.141590341382182,-12.141590341382182,18.12177662892863,no_ambiguity,True
6,44,1,3,3,0,0,-13.231099084096588,-13.231099084096588,-13.231099084096588,19.747909080741174,no_ambiguity,True
7,42,0,21,21,14,14,19.752830974188175,15.570680882315873,15.217388756373733,7.458461232554961,no_ambiguity,True
7,42,1,23,23,25,17,29.27352206494588,22.627310035648776,26.46230589076005,8.173847664259883,no_ambiguity,True
7,43,0,21,21,14,14,19.752830974188175,15.570680882315873,15.217388756373733,7.458461232554961,no_ambiguity,True
7,43,1,23,23,25,17,29.27352206494588,22.627310035648776,26.46230589076005,8.173847664259883,no_ambiguity,True
7,44,0,21,21,14,14,19.752830974188175,15.570680882315873,15.217388756373733,7.458461232554961,no_ambiguity,True
7,44,1,23,23,25,17,29.27352206494588,22.627310035648776,26.46230589076005,8.173847664259883,no_ambiguity,True
8,42,0,3,3,3,3,26.428601165695255,20.91199684310405,22.79029235703242,17.643878857171263,no_ambiguity,True
8,43,0,3,3,3,3,26.428601165695255,20.91199684310405,22.79029235703242,17.643878857171263,no_ambiguity,True
8,44,0,3,3,3,3,26.428601165695255,20.91199684310405,22.79029235703242,17.643878857171263,no_ambiguity,True
9,42,0,5,5,0,0,-5.010532889258951,-5.010532889258951,-5.010532889258951,7.478407297401419,no_ambiguity,True
9,42,1,6,6,0,0,-5.5421315570358045,-5.5421315570358045,-5.5421315570358045,8.271838144829559,no_ambiguity,True
9,43,0,5,5,0,0,-5.010532889258951,-5.010532889258951,-5.010532889258951,7.478407297401419,no_ambiguity,True
9,43,1,6,6,0,0,-5.5421315570358045,-5.5421315570358045,-5.5421315570358045,8.271838144829559,no_ambiguity,True
9,44,0,5,5,0,0,-5.010532889258951,-5.010532889258951,-5.010532889258951,7.478407297401419,no_ambiguity,True
9,44,1,6,6,0,0,-5.5421315570358045,-5.5421315570358045,-5.5421315570358045,8.271838144829559,no_ambiguity,True
10,42,0,27,27,5,5,15.216527893422148,11.469358216140444,9.531396364507483,7.885779263549033,no_ambiguity,True
10,42,1,28,28,5,5,14.684929225645295,10.93775954836359,8.999797696730631,8.67921011097717,no_ambiguity,True
10,43,0,27,27,5,5,15.216527893422148,11.469358216140444,9.531396364507483,7.885779263549033,no_ambiguity,True
10,43,1,28,28,5,5,14.684929225645295,10.93775954836359,8.999797696730631,8.67921011097717,no_ambiguity,True
10,44,0,27,27,5,5,15.216527893422148,11.469358216140444,9.531396364507483,7.885779263549033,no_ambiguity,True
10,44,1,28,28,5,5,14.684929225645295,10.93775954836359,8.999797696730631,8.67921011097717,no_ambiguity,True
11,42,0,8,8,0,0,-11.96390507910075,-11.96390507910075,-11.96390507910075,17.85657474492649,no_ambiguity,True
11,42,1,8,8,0,0,-12.85012489592007,-12.85012489592007,-12.85012489592007,19.179290889432938,no_ambiguity,True
11,43,0,8,8,0,0,-11.96390507910075,-11.96390507910075,-11.96390507910075,17.85657474492649,no_ambiguity,True
11,43,1,8,8,0,0,-12.85012489592007,-12.85012489592007,-12.85012489592007,19.179290889432938,no_ambiguity,True
11,44,0,8,8,0,0,-11.96390507910075,-11.96390507910075,-11.96390507910075,17.85657474492649,no_ambiguity,True
11,44,1,8,8,0,0,-12.85012489592007,-12.85012489592007,-12.85012489592007,19.179290889432938,no_ambiguity,True
12,42,0,0,0,0,0,-8.22323064113239,-8.22323064113239,-8.22323064113239,12.273478568854314,no_ambiguity,True
12,43,0,0,0,0,0,-8.22323064113239,-8.22323064113239,-8.22323064113239,12.273478568854314,no_ambiguity,True
12,44,0,0,0,0,0,-8.22323064113239,-8.22323064113239,-8.22323064113239,12.273478568854314,no_ambiguity,True
13,42,0,5,5,3,0,0.14571190674437862,-1.5765053190841263,-0.03400987994027371,11.349683721277046,no_ambiguity,True
13,42,1,5,5,3,0,-0.3210657785179034,-2.0432830043464083,-0.5007875652025557,12.04636683360881,no_ambiguity,True
13,43,0,5,5,3,0,0.14571190674437862,-1.5765053190841263,-0.03400987994027371,11.349683721277046,no_ambiguity,True
13,43,1,5,5,3,0,-0.3210657785179034,-2.0432830043464083,-0.5007875652025557,12.04636683360881,no_ambiguity,True
13,44,0,5,5,3,0,0.14571190674437862,-1.5765053190841263,-0.03400987994027371,11.349683721277046,no_ambiguity,True
13,44,1,5,5,3,0,-0.3210657785179034,-2.0432830043464083,-0.5007875652025557,12.04636683360881,no_ambiguity,True
14,42,0,16,16,8,6,22.021856786011657,18.605738169601935,18.08798047172868,8.176333155206482,no_ambiguity,True
14,43,0,16,16,8,6,22.021856786011657,18.605738169601935,18.08798047172868,8.176333155206482,no_ambiguity,True
14,44,0,16,16,8,6,22.021856786011657,18.605738169601935,18.08798047172868,8.176333155206482,no_ambiguity,True
15,42,0,1,1,2,2,-2.5871773522064956,-2.9727032282277697,-2.8342726594221577,8.339070674935067,no_ambiguity,True
15,43,0,1,1,2,2,-2.5871773522064956,-2.9727032282277697,-2.8342726594221577,8.339070674935067,no_ambiguity,True
15,44,0,1,1,2,2,-2.5871773522064956,-2.9727032282277697,-2.8342726594221577,8.339070674935067,no_ambiguity,True
16,42,0,14,14,8,3,16.97527060782681,11.882858603054753,13.494963125231905,10.111536406228641,no_ambiguity,True
16,42,1,27,27,21,1,30.768817651956702,21.845713024945738,28.262229884002814,9.300272161258652,no_ambiguity,True
16,43,0,14,14,8,3,16.97527060782681,11.882858603054753,13.494963125231905,10.111536406228641,no_ambiguity,True
16,43,1,27,27,21,1,30.768817651956702,21.845713024945738,28.262229884002814,9.300272161258652,no_ambiguity,True
16,44,0,14,14,8,3,16.97527060782681,11.882858603054753,13.494963125231905,10.111536406228641,no_ambiguity,True
16,44,1,27,27,21,1,30.768817651956702,21.845713024945738,28.262229884002814,9.300272161258652,no_ambiguity,True
17,42,0,15,15,0,0,-11.852373022481268,-11.852373022481268,-11.852373022481268,17.69010898877801,no_ambiguity,True
17,42,1,13,13,0,0,-9.38255620316403,-9.38255620316403,-9.38255620316403,14.003815228603031,no_ambiguity,True
17,43,0,15,15,0,0,-11.852373022481268,-11.852373022481268,-11.852373022481268,17.69010898877801,no_ambiguity,True
17,43,1,13,13,0,0,-9.38255620316403,-9.38255620316403,-9.38255620316403,14.003815228603031,no_ambiguity,True
17,44,0,15,15,0,0,-11.852373022481268,-11.852373022481268,-11.852373022481268,17.69010898877801,no_ambiguity,True
17,44,1,13,13,0,0,-9.38255620316403,-9.38255620316403,-9.38255620316403,14.003815228603031,no_ambiguity,True
18,42,0,18,18,6,1,-0.4373855120732717,-2.8190371812277846,-4.03302067390905,17.07072464488548,no_ambiguity,True
18,42,1,77,77,26,3,4.739300582847626,1.4873867683412971,0.8891822731119721,17.55328271216772,no_ambiguity,True
18,43,0,18,18,6,1,-0.4373855120732717,-2.8190371812277846,-4.03302067390905,17.07072464488548,no_ambiguity,True
18,43,1,77,77,26,3,4.739300582847626,1.4873867683412971,0.8891822731119721,17.55328271216772,no_ambiguity,True
18,44,0,18,18,6,1,-0.4373855120732717,-2.8190371812277846,-4.03302067390905,17.07072464488548,no_ambiguity,True
18,44,1,77,77,26,3,4.739300582847626,1.4873867683412971,0.8891822731119721,17.55328271216772,no_ambiguity,True
19,42,0,32,32,14,3,36.61440466278101,28.99015001466192,33.75968513852186,15.87402289137162,no_ambiguity,True
19,42,1,37,37,21,6,35.86915070774354,28.244896059624452,33.01443118348439,16.98634222724844,no_ambiguity,True
19,43,0,32,32,14,3,36.61440466278101,28.99015001466192,33.75968513852186,15.87402289137162,no_ambiguity,True
19,43,1,37,37,21,6,35.86915070774354,28.244896059624452,33.01443118348439,16.98634222724844,no_ambiguity,True
19,44,0,32,32,14,3,36.61440466278101,28.99015001466192,33.75968513852186,15.87402289137162,no_ambiguity,True
19,44,1,37,37,21,6,35.86915070774354,28.244896059624452,33.01443118348439,16.98634222724844,no_ambiguity,True
20,42,0,29,29,15,15,17.292381348875935,13.868371637493858,13.670498663959314,10.75763977779711,no_ambiguity,True
20,43,0,29,29,15,15,17.292381348875935,13.868371637493858,13.670498663959314,10.75763977779711,no_ambiguity,True
20,44,0,29,29,15,15,17.292381348875935,13.868371637493858,13.670498663959314,10.75763977779711,no_ambiguity,True
21,42,0,4,4,0,0,-9.57323064113239,-9.57323064113239,-9.57323064113239,14.288403941988642,no_ambiguity,True
21,43,0,4,4,0,0,-9.57323064113239,-9.57323064113239,-9.57323064113239,14.288403941988642,no_ambiguity,True
21,44,0,4,4,0,0,-9.57323064113239,-9.57323064113239,-9.57323064113239,14.288403941988642,no_ambiguity,True
22,42,0,30,30,10,9,11.674604496253123,8.610627763467518,9.22457883053841,13.545366423502802,no_ambiguity,True
22,42,1,30,30,10,9,10.990965861781847,7.926989128996242,8.540940196067135,14.565722594355451,no_ambiguity,True
22,43,0,30,30,10,9,11.674604496253123,8.610627763467518,9.22457883053841,13.545366423502802,no_ambiguity,True
22,43,1,30,30,10,9,10.990965861781847,7.926989128996242,8.540940196067135,14.565722594355451,no_ambiguity,True
22,44,0,30,30,10,9,11.674604496253123,8.610627763467518,9.22457883053841,13.545366423502802,no_ambiguity,True
22,44,1,30,30,10,9,10.990965861781847,7.926989128996242,8.540940196067135,14.565722594355451,no_ambiguity,True
23,42,0,23,23,6,6,15.252456286427975,11.790722116030992,12.486585989331797,7.459020468017946,no_ambiguity,True
23,43,0,23,23,6,6,15.252456286427975,11.790722116030992,12.486585989331797,7.459020468017946,no_ambiguity,True
23,44,0,23,23,6,6,15.252456286427975,11.790722116030992,12.486585989331797,7.459020468017946,no_ambiguity,True
24,42,0,26,26,0,0,-11.61486261448793,-11.61486261448793,-11.61486261448793,17.335615842519296,no_ambiguity,True
24,43,0,26,26,0,0,-11.61486261448793,-11.61486261448793,-11.61486261448793,17.335615842519296,no_ambiguity,True
24,44,0,26,26,0,0,-11.61486261448793,-11.61486261448793,-11.61486261448793,17.335615842519296,no_ambiguity,True
25,42,0,41,41,32,13,27.235428809325562,21.302257134155294,22.51789270309319,5.618762971155878,no_ambiguity,True
25,42,1,40,40,31,13,27.133014154870942,21.19984247970067,22.41547804863857,5.7716206643717305,no_ambiguity,True
25,43,0,41,41,32,13,27.235428809325562,21.302257134155294,22.51789270309319,5.618762971155878,no_ambiguity,True
25,43,1,40,40,31,13,27.133014154870942,21.19984247970067,22.41547804863857,5.7716206643717305,no_ambiguity,True
25,44,0,41,41,32,13,27.235428809325562,21.302257134155294,22.51789270309319,5.618762971155878,no_ambiguity,True
25,44,1,40,40,31,13,27.133014154870942,21.19984247970067,22.41547804863857,5.7716206643717305,no_ambiguity,True
26,42,0,12,12,13,5,13.474021648626145,9.669794566978599,9.318618485603686,8.247728882647545,no_ambiguity,True
26,42,1,2,2,2,1,-0.9788925895087432,-1.9587569789483368,-2.3599971151782855,11.535660581356332,no_ambiguity,True
26,43,0,12,12,13,5,13.474021648626145,9.669794566978599,9.318618485603686,8.247728882647545,no_ambiguity,True
26,43,1,2,2,2,1,-0.9788925895087432,-1.9587569789483368,-2.3599971151782855,11.535660581356332,no_ambiguity,True
26,44,0,12,12,13,5,13.474021648626145,9.669794566978599,9.318618485603686,8.247728882647545,no_ambiguity,True
26,44,1,2,2,2,1,-0.9788925895087432,-1.9587569789483368,-2.3599971151782855,11.535660581356332,no_ambiguity,True
27,42,0,30,30,7,5,-3.576311407160702,-4.944340161039696,-7.180366330445519,18.02434538382194,no_ambiguity,True
27,42,1,19,19,1,0,-7.933555370524566,-9.26854427319184,-10.89272539880615,19.30381398585756,no_ambiguity,True
27,43,0,30,30,7,5,-3.576311407160702,-4.944340161039696,-7.180366330445519,18.02434538382194,no_ambiguity,True
27,43,1,19,19,1,0,-7.933555370524566,-9.26854427319184,-10.89272539880615,19.30381398585756,no_ambiguity,True
27,44,0,30,30,7,5,-3.576311407160702,-4.944340161039696,-7.180366330445519,18.02434538382194,no_ambiguity,True
27,44,1,19,19,1,0,-7.933555370524566,-9.26854427319184,-10.89272539880615,19.30381398585756,no_ambiguity,True
28,42,0,0,0,0,0,-8.069691923397171,-8.069691923397171,-8.069691923397171,12.044316303577865,no_ambiguity,True
28,43,0,0,0,0,0,-8.069691923397171,-8.069691923397171,-8.069691923397171,12.044316303577865,no_ambiguity,True
28,44,0,0,0,0,0,-8.069691923397171,-8.069691923397171,-8.069691923397171,12.044316303577865,no_ambiguity,True
29,42,0,33,33,0,0,-11.985179017485432,-11.985179017485432,-11.985179017485432,17.8883268917693,no_ambiguity,True
29,43,0,33,33,0,0,-11.985179017485432,-11.985179017485432,-11.985179017485432,17.8883268917693,no_ambiguity,True
29,44,0,33,33,0,0,-11.985179017485432,-11.985179017485432,-11.985179017485432,17.8883268917693,no_ambiguity,True
30,42,0,1,1,0,0,-10.577393838467945,-10.577393838467945,-10.577393838467945,15.787154982787976,no_ambiguity,True
30,42,1,4,4,4,4,18.87572855953372,14.545046084828222,15.598022518156299,16.97652453800937,no_ambiguity,True
30,43,0,1,1,0,0,-10.577393838467945,-10.577393838467945,-10.577393838467945,15.787154982787976,no_ambiguity,True
30,43,1,4,4,4,4,18.87572855953372,14.545046084828222,15.598022518156299,16.97652453800937,no_ambiguity,True
30,44,0,1,1,0,0,-10.577393838467945,-10.577393838467945,-10.577393838467945,15.787154982787976,no_ambiguity,True
30,44,1,4,4,4,4,18.87572855953372,14.545046084828222,15.598022518156299,16.97652453800937,no_ambiguity,True
31,42,0,50,50,28,22,36.98900915903414,30.52287741751226,33.51213538913902,10.464165434277406,no_ambiguity,True
31,43,0,50,50,28,22,36.98900915903414,30.52287741751226,33.51213538913902,10.464165434277406,no_ambiguity,True
31,44,0,50,50,28,22,36.98900915903414,30.52287741751226,33.51213538913902,10.464165434277406,no_ambiguity,True
32,42,0,30,30,7,6,6.529641965029142,4.584503967159992,0.9818604724225954,7.418444828314713,no_ambiguity,True
32,42,1,30,30,6,5,5.998084929225644,4.0529469313564945,0.4503034366190981,8.211813538469187,no_ambiguity,True
32,43,0,30,30,7,6,6.529641965029142,4.584503967159992,0.9818604724225954,7.418444828314713,no_ambiguity,True
32,43,1,30,30,6,5,5.998084929225644,4.0529469313564945,0.4503034366190981,8.211813538469187,no_ambiguity,True
32,44,0,30,30,7,6,6.529641965029142,4.584503967159992,0.9818604724225954,7.418444828314713,no_ambiguity,True
32,44,1,30,30,6,5,5.998084929225644,4.0529469313564945,0.4503034366190981,8.211813538469187,no_ambiguity,True
33,42,0,1,1,0,0,-9.628642797668611,-9.628642797668611,-9.628642797668611,14.371108653236732,no_ambiguity,True
33,43,0,1,1,0,0,-9.628642797668611,-9.628642797668611,-9.628642797668611,14.371108653236732,no_ambiguity,True
33,44,0,1,1,0,0,-9.628642797668611,-9.628642797668611,-9.628642797668611,14.371108653236732,no_ambiguity,True
34,42,0,9,9,2,2,1.3575353871773501,-1.089232647154084,-2.972573782720673,16.25740986988455,no_ambiguity,True
34,43,0,9,9,2,2,1.3575353871773501,-1.089232647154084,-2.972573782720673,16.25740986988455,no_ambiguity,True
34,44,0,9,9,2,2,1.3575353871773501,-1.089232647154084,-2.972573782720673,16.25740986988455,no_ambiguity,True
35,42,0,34,34,11,3,13.368151540383014,8.20206667271994,7.348562467492492,18.107236506891024,no_ambiguity,True
35,43,0,34,34,11,3,13.368151540383014,8.20206667271994,7.348562467492492,18.107236506891024,no_ambiguity,True
35,44,0,34,34,11,3,13.368151540383014,8.20206667271994,7.348562467492492,18.107236506891024,no_ambiguity,True
36,42,0,26,26,30,5,25.513655287260615,18.010502466066015,19.407750281280297,8.561708526476693,no_ambiguity,True
36,42,1,13,13,6,2,3.926353039134055,2.595958479861464,3.0793687903698235,7.945741732635739,no_ambiguity,True
36,43,0,26,26,30,5,25.513655287260615,18.010502466066015,19.407750281280297,8.561708526476693,no_ambiguity,True
36,43,1,13,13,6,2,3.926353039134055,2.595958479861464,3.0793687903698235,7.945741732635739,no_ambiguity,True
36,44,0,26,26,30,5,25.513655287260615,18.010502466066015,19.407750281280297,8.561708526476693,no_ambiguity,True
36,44,1,13,13,6,2,3.926353039134055,2.595958479861464,3.0793687903698235,7.945741732635739,no_ambiguity,True
37,42,0,25,25,14,11,17.94783513738551,11.98495287214794,13.458849458142161,9.779350541215655,no_ambiguity,True
37,43,0,25,25,14,11,17.94783513738551,11.98495287214794,13.458849458142161,9.779350541215655,no_ambiguity,True
37,44,0,25,25,14,11,17.94783513738551,11.98495287214794,13.458849458142161,9.779350541215655,no_ambiguity,True
38,42,0,11,11,3,0,3.2443380516236466,0.7176620371636062,-1.8891401735576672,10.829346191606497,no_ambiguity,True
38,43,0,11,11,3,0,3.2443380516236466,0.7176620371636062,-1.8891401735576672,10.829346191606497,no_ambiguity,True
38,44,0,11,11,3,0,3.2443380516236466,0.7176620371636062,-1.8891401735576672,10.829346191606497,no_ambiguity,True
39,42,0,27,27,18,1,14.46798501248959,8.167600644407786,9.203968148107199,15.719425354493149,no_ambiguity,True
39,43,0,27,27,18,1,14.46798501248959,8.167600644407786,9.203968148107199,15.719425354493149,no_ambiguity,True
39,44,0,27,27,18,1,14.46798501248959,8.167600644407786,9.203968148107199,15.719425354493149,no_ambiguity,True
40,42,0,2,2,0,0,-11.69412989175687,-11.69412989175687,-11.69412989175687,17.453925211577417,no_ambiguity,True
40,42,1,1,1,0,0,-13.141590341382184,-13.141590341382184,-13.141590341382184,19.614313942361466,no_ambiguity,True
40,43,0,2,2,0,0,-11.69412989175687,-11.69412989175687,-11.69412989175687,17.453925211577417,no_ambiguity,True
40,43,1,1,1,0,0,-13.141590341382184,-13.141590341382184,-13.141590341382184,19.614313942361466,no_ambiguity,True
40,44,0,2,2,0,0,-11.69412989175687,-11.69412989175687,-11.69412989175687,17.453925211577417,no_ambiguity,True
40,44,1,1,1,0,0,-13.141590341382184,-13.141590341382184,-13.141590341382184,19.614313942361466,no_ambiguity,True
41,42,0,44,44,5,1,3.0186511240632807,-0.4083294359270848,0.0590685322231419,19.375147576024954,no_ambiguity,True
41,42,1,49,49,13,10,28.882431307243962,23.143981157486365,22.92388664772286,20.6978637205314,no_ambiguity,True
41,43,0,44,44,5,1,3.0186511240632807,-0.4083294359270848,0.0590685322231419,19.375147576024954,no_ambiguity,True
41,43,1,49,49,13,10,28.882431307243962,23.143981157486365,22.92388664772286,20.6978637205314,no_ambiguity,True
41,44,0,44,44,5,1,3.0186511240632807,-0.4083294359270848,0.0590685322231419,19.375147576024954,no_ambiguity,True
41,44,1,49,49,13,10,28.882431307243962,23.143981157486365,22.92388664772286,20.6978637205314,no_ambiguity,True
42,42,0,16,16,7,5,6.6223147377185665,3.7744693016148823,1.8828921702246983,17.72788845116632,no_ambiguity,True
42,43,0,16,16,7,5,6.6223147377185665,3.7744693016148823,1.8828921702246983,17.72788845116632,no_ambiguity,True
42,44,0,16,16,7,5,6.6223147377185665,3.7744693016148823,1.8828921702246983,17.72788845116632,no_ambiguity,True
43,42,0,4,4,5,5,9.743297252289757,7.144554924701628,7.874757155715476,11.577168280164539,no_ambiguity,True
43,42,1,8,8,7,3,7.194879267277267,3.9779958237423347,5.433263810656193,15.380777213019003,no_ambiguity,True
43,43,0,4,4,5,5,9.743297252289757,7.144554924701628,7.874757155715476,11.577168280164539,no_ambiguity,True
43,43,1,8,8,7,3,7.194879267277267,3.9779958237423347,5.433263810656193,15.380777213019003,no_ambiguity,True
43,44,0,4,4,5,5,9.743297252289757,7.144554924701628,7.874757155715476,11.577168280164539,no_ambiguity,True
43,44,1,8,8,7,3,7.194879267277267,3.9779958237423347,5.433263810656193,15.380777213019003,no_ambiguity,True
44,42,0,9,9,4,2,1.116652789342215,-1.1744195480472541,-0.010141853377252374,16.990070463668335,no_ambiguity,True
44,43,0,9,9,4,2,1.116652789342215,-1.1744195480472541,-0.010141853377252374,16.990070463668335,no_ambiguity,True
44,44,0,9,9,4,2,1.116652789342215,-1.1744195480472541,-0.010141853377252374,16.990070463668335,no_ambiguity,True
45,42,0,56,56,35,20,31.74050791007494,26.098158105704655,29.13345458043829,10.088794164067258,no_ambiguity,True
45,43,0,56,56,35,20,31.74050791007494,26.098158105704655,29.13345458043829,10.088794164067258,no_ambiguity,True
45,44,0,56,56,35,20,31.74050791007494,26.098158105704655,29.13345458043829,10.088794164067258,no_ambiguity,True
46,42,0,1,1,3,1,-9.321482098251458,-9.321482098251458,-9.321482098251458,13.912659848136505,no_ambiguity,True
46,42,1,1,1,3,1,-13.02073272273106,-13.02073272273106,-13.02073272273106,19.433929436912027,no_ambiguity,True
46,43,0,1,1,3,1,-9.321482098251458,-9.321482098251458,-9.321482098251458,13.912659848136505,no_ambiguity,True
46,43,1,1,1,3,1,-13.02073272273106,-13.02073272273106,-13.02073272273106,19.433929436912027,no_ambiguity,True
46,44,0,1,1,3,1,-9.321482098251458,-9.321482098251458,-9.321482098251458,13.912659848136505,no_ambiguity,True
46,44,1,1,1,3,1,-13.02073272273106,-13.02073272273106,-13.02073272273106,19.433929436912027,no_ambiguity,True
47,42,0,26,26,3,1,0.5028309741881731,-2.0959268626765173,-2.8338590697286534,18.652491083301232,no_ambiguity,True
47,42,1,26,26,21,13,12.201790174854288,8.119263617976948,9.49188131099245,20.22120869424733,no_ambiguity,True
47,43,0,26,26,3,1,0.5028309741881731,-2.0959268626765173,-2.8338590697286534,18.652491083301232,no_ambiguity,True
47,43,1,26,26,21,13,12.201790174854288,8.119263617976948,9.49188131099245,20.22120869424733,no_ambiguity,True
47,44,0,26,26,3,1,0.5028309741881731,-2.0959268626765173,-2.8338590697286534,18.652491083301232,no_ambiguity,True
47,44,1,26,26,21,13,12.201790174854288,8.119263617976948,9.49188131099245,20.22120869424733,no_ambiguity,True
48,42,0,34,34,5,0,-3.2926727726894267,-5.113022139576784,-7.863205915348761,16.4816011532678,no_ambiguity,True
48,43,0,34,34,5,0,-3.2926727726894267,-5.113022139576784,-7.863205915348761,16.4816011532678,no_ambiguity,True
48,44,0,34,34,5,0,-3.2926727726894267,-5.113022139576784,-7.863205915348761,16.4816011532678,no_ambiguity,True
49,42,0,32,32,11,10,10.52535387177352,6.950429217592054,6.419926468303627,17.872606161532058,no_ambiguity,True
49,42,1,16,16,2,2,-9.639342214820983,-10.09826626572569,-10.133143897029283,19.610958529583556,no_ambiguity,True
49,43,0,32,32,11,10,10.52535387177352,6.950429217592054,6.419926468303627,17.872606161532058,no_ambiguity,True
49,43,1,16,16,2,2,-9.639342214820983,-10.09826626572569,-10.133143897029283,19.610958529583556,no_ambiguity,True
49,44,0,32,32,11,10,10.52535387177352,6.950429217592054,6.419926468303627,17.872606161532058,no_ambiguity,True
49,44,1,16,16,2,2,-9.639342214820983,-10.09826626572569,-10.133143897029283,19.610958529583556,no_ambiguity,True
50,42,0,52,52,22,12,25.930058284762694,18.454172697831858,20.704942116666267,18.761107037667617,no_ambiguity,True
50,43,0,52,52,22,12,25.930058284762694,18.454172697831858,20.704942116666267,18.761107037667617,no_ambiguity,True
50,44,0,52,52,22,12,25.930058284762694,18.454172697831858,20.704942116666267,18.761107037667617,no_ambiguity,True
51,42,0,15,15,8,8,46.14154870940882,38.247874550829195,42.077243280352775,10.982763120285336,no_ambiguity,True
51,43,0,15,15,8,8,46.14154870940882,38.247874550829195,42.077243280352775,10.982763120285336,no_ambiguity,True
51,44,0,15,15,8,8,46.14154870940882,38.247874550829195,42.077243280352775,10.982763120285336,no_ambiguity,True
52,42,0,17,17,6,2,13.730016652789342,10.393491340170758,8.57249997319407,8.238781115239789,no_ambiguity,True
