driver_id,seed,time_slice,hour_start,hour_end,route_idx,candidate_count,time_eligible_candidate_count,feasible_opportunity_count,observable_opportunity_count,nominal_route_value,observable_route_value,walk_route_value,route_distance_miles,observability_profile,observability_ablation,use_urban_context
14,44,all_day,,,0,71,71,33,33,45.271856786011654,39.22805992533719,42.586427995724506,8.176333155206482,calibrated,full,True
14,45,all_day,,,0,71,71,33,33,45.271856786011654,39.22805992533719,42.586427995724506,8.176333155206482,calibrated,full,True
14,46,all_day,,,0,71,71,33,33,45.271856786011654,39.22805992533719,42.586427995724506,8.176333155206482,calibrated,full,True
15,42,all_day,,,0,3,3,2,2,-2.5871773522064956,-2.9755007189162397,-2.8342726594221577,8.339070674935067,calibrated,full,True
15,43,all_day,,,0,3,3,2,2,-2.5871773522064956,-2.9755007189162397,-2.8342726594221577,8.339070674935067,calibrated,full,True
15,44,all_day,,,0,3,3,2,2,-2.5871773522064956,-2.9755007189162397,-2.8342726594221577,8.339070674935067,calibrated,full,True
15,45,all_day,,,0,3,3,2,2,-2.5871773522064956,-2.9755007189162397,-2.8342726594221577,8.339070674935067,calibrated,full,True
15,46,all_day,,,0,3,3,2,2,-2.5871773522064956,-2.9755007189162397,-2.8342726594221577,8.339070674935067,calibrated,full,True
16,42,all_day,,,0,77,77,35,24,35.72527060782681,29.602005916022687,30.73302950113366,10.111536406228641,calibrated,full,True
16,42,all_day,,,1,127,127,79,43,40.0188176519567,32.703357609062074,35.824436814892024,9.300272161258652,calibrated,full,True
16,43,all_day,,,0,77,77,35,24,35.72527060782681,29.602005916022687,30.73302950113366,10.111536406228641,calibrated,full,True
16,43,all_day,,,1,127,127,79,43,40.0188176519567,32.703357609062074,35.824436814892024,9.300272161258652,calibrated,full,True
16,44,all_day,,,0,77,77,35,24,35.72527060782681,29.602005916022687,30.73302950113366,10.111536406228641,calibrated,full,True
16,44,all_day,,,1,127,127,79,43,40.0188176519567,32.703357609062074,35.824436814892024,9.300272161258652,calibrated,full,True
16,45,all_day,,,0,77,77,35,24,35.72527060782681,29.602005916022687,30.73302950113366,10.111536406228641,calibrated,full,True
16,45,all_day,,,1,127,127,79,43,40.0188176519567,32.703357609062074,35.824436814892024,9.300272161258652,calibrated,full,True
16,46,all_day,,,0,77,77,35,24,35.72527060782681,29.602005916022687,30.73302950113366,10.111536406228641,calibrated,full,True
16,46,all_day,,,1,127,127,79,43,40.0188176519567,32.703357609062074,35.824436814892024,9.300272161258652,calibrated,full,True
17,42,all_day,,,0,45,45,0,0,-11.852373022481268,-11.852373022481268,-11.852373022481268,17.69010898877801,calibrated,full,True
17,42,all_day,,,1,43,43,0,0,-9.38255620316403,-9.38255620316403,-9.38255620316403,14.003815228603031,calibrated,full,True
17,43,all_day,,,0,45,45,0,0,-11.852373022481268,-11.852373022481268,-11.852373022481268,17.69010898877801,calibrated,full,True
17,43,all_day,,,1,43,43,0,0,-9.38255620316403,-9.38255620316403,-9.38255620316403,14.003815228603031,calibrated,full,True
17,44,all_day,,,0,45,45,0,0,-11.852373022481268,-11.852373022481268,-11.852373022481268,17.69010898877801,calibrated,full,True
17,44,all_day,,,1,43,43,0,0,-9.38255620316403,-9.38255620316403,-9.38255620316403,14.003815228603031,calibrated,full,True
17,45,all_day,,,0,45,45,0,0,-11.852373022481268,-11.852373022481268,-11.852373022481268,17.69010898877801,calibrated,full,True
17,45,all_day,,,1,43,43,0,0,-9.38255620316403,-9.38255620316403,-9.38255620316403,14.003815228603031,calibrated,full,True
17,46,all_day,,,0,45,45,0,0,-11.852373022481268,-11.852373022481268,-11.852373022481268,17.69010898877801,calibrated,full,True
17,46,all_day,,,1,43,43,0,0,-9.38255620316403,-9.38255620316403,-9.38255620316403,14.003815228603031,calibrated,full,True
18,42,all_day,,,0,105,105,33,23,19.31261448792673,14.341887719745513,14.597768241899528,17.07072464488548,calibrated,full,True
18,42,all_day,,,1,320,320,175,73,20.489300582847626,15.292308057570423,17.605997228044014,17.55328271216772,calibrated,full,True
18,43,all_day,,,0,105,105,33,23,19.31261448792673,14.341887719745513,14.597768241899528,17.07072464488548,calibrated,full,True
18,43,all_day,,,1,320,320,175,73,20.489300582847626,15.292308057570423,17.605997228044014,17.55328271216772,calibrated,full,True
18,44,all_day,,,0,105,105,33,23,19.31261448792673,14.341887719745513,14.597768241899528,17.07072464488548,calibrated,full,True
18,44,all_day,,,1,320,320,175,73,20.489300582847626,15.292308057570423,17.605997228044014,17.55328271216772,calibrated,full,True
18,45,all_day,,,0,105,105,33,23,19.31261448792673,14.341887719745513,14.597768241899528,17.07072464488548,calibrated,full,True
18,45,all_day,,,1,320,320,175,73,20.489300582847626,15.292308057570423,17.605997228044014,17.55328271216772,calibrated,full,True
18,46,all_day,,,0,105,105,33,23,19.31261448792673,14.341887719745513,14.597768241899528,17.07072464488548,calibrated,full,True
18,46,all_day,,,1,320,320,175,73,20.489300582847626,15.292308057570423,17.605997228044014,17.55328271216772,calibrated,full,True
19,42,all_day,,,0,101,101,30,18,43.61440466278101,35.48353112673155,38.826599022456854,15.87402289137162,calibrated,full,True
19,42,all_day,,,1,120,120,40,27,43.11915070774354,35.175778445106936,38.081345067419385,16.98634222724844,calibrated,full,True
19,43,all_day,,,0,101,101,30,18,43.61440466278101,35.48353112673155,38.826599022456854,15.87402289137162,calibrated,full,True
19,43,all_day,,,1,120,120,40,27,43.11915070774354,35.175778445106936,38.081345067419385,16.98634222724844,calibrated,full,True
19,44,all_day,,,0,101,101,30,18,43.61440466278101,35.48353112673155,38.826599022456854,15.87402289137162,calibrated,full,True
19,44,all_day,,,1,120,120,40,27,43.11915070774354,35.175778445106936,38.081345067419385,16.98634222724844,calibrated,full,True
19,45,all_day,,,0,101,101,30,18,43.61440466278101,35.48353112673155,38.826599022456854,15.87402289137162,calibrated,full,True
19,45,all_day,,,1,120,120,40,27,43.11915070774354,35.175778445106936,38.081345067419385,16.98634222724844,calibrated,full,True
19,46,all_day,,,0,101,101,30,18,43.61440466278101,35.48353112673155,38.826599022456854,15.87402289137162,calibrated,full,True
19,46,all_day,,,1,120,120,40,27,43.11915070774354,35.175778445106936,38.081345067419385,16.98634222724844,calibrated,full,True
20,42,all_day,,,0,113,113,47,47,28.792381348875935,24.27277263367006,22.344163059219674,10.75763977779711,calibrated,full,True
20,43,all_day,,,0,113,113,47,47,28.792381348875935,24.27277263367006,22.344163059219674,10.75763977779711,calibrated,full,True
20,44,all_day,,,0,113,113,47,47,28.792381348875935,24.27277263367006,22.344163059219674,10.75763977779711,calibrated,full,True
20,45,all_day,,,0,113,113,47,47,28.792381348875935,24.27277263367006,22.344163059219674,10.75763977779711,calibrated,full,True
20,46,all_day,,,0,113,113,47,47,28.792381348875935,24.27277263367006,22.344163059219674,10.75763977779711,calibrated,full,True
21,42,all_day,,,0,17,17,0,0,-9.57323064113239,-9.57323064113239,-9.57323064113239,14.288403941988642,calibrated,full,True
21,43,all_day,,,0,17,17,0,0,-9.57323064113239,-9.57323064113239,-9.57323064113239,14.288403941988642,calibrated,full,True
21,44,all_day,,,0,17,17,0,0,-9.57323064113239,-9.57323064113239,-9.57323064113239,14.288403941988642,calibrated,full,True
21,45,all_day,,,0,17,17,0,0,-9.57323064113239,-9.57323064113239,-9.57323064113239,14.288403941988642,calibrated,full,True
21,46,all_day,,,0,17,17,0,0,-9.57323064113239,-9.57323064113239,-9.57323064113239,14.288403941988642,calibrated,full,True
22,42,all_day,,,0,105,105,43,42,20.924604496253124,16.66412298914505,17.1260303029579,13.545366423502802,calibrated,full,True
22,42,all_day,,,1,105,105,42,41,20.240965861781845,15.980484354673775,16.44239166848663,14.565722594355451,calibrated,full,True
22,43,all_day,,,0,105,105,43,42,20.924604496253124,16.66412298914505,17.1260303029579,13.545366423502802,calibrated,full,True
22,43,all_day,,,1,105,105,42,41,20.240965861781845,15.980484354673775,16.44239166848663,14.565722594355451,calibrated,full,True
22,44,all_day,,,0,105,105,43,42,20.924604496253124,16.66412298914505,17.1260303029579,13.545366423502802,calibrated,full,True
22,44,all_day,,,1,105,105,42,41,20.240965861781845,15.980484354673775,16.44239166848663,14.565722594355451,calibrated,full,True
22,45,all_day,,,0,105,105,43,42,20.924604496253124,16.66412298914505,17.1260303029579,13.545366423502802,calibrated,full,True
22,45,all_day,,,1,105,105,42,41,20.240965861781845,15.980484354673775,16.44239166848663,14.565722594355451,calibrated,full,True
22,46,all_day,,,0,105,105,43,42,20.924604496253124,16.66412298914505,17.1260303029579,13.545366423502802,calibrated,full,True
22,46,all_day,,,1,105,105,42,41,20.240965861781845,15.980484354673775,16.44239166848663,14.565722594355451,calibrated,full,True
23,42,all_day,,,0,64,64,13,13,27.752456286427975,22.883334154209628,22.582293211733194,7.459020468017946,calibrated,full,True
23,43,all_day,,,0,64,64,13,13,27.752456286427975,22.883334154209628,22.582293211733194,7.459020468017946,calibrated,full,True
23,44,all_day,,,0,64,64,13,13,27.752456286427975,22.883334154209628,22.582293211733194,7.459020468017946,calibrated,full,True
23,45,all_day,,,0,64,64,13,13,27.752456286427975,22.883334154209628,22.582293211733194,7.459020468017946,calibrated,full,True
