driver_id,seed,domain,scenario_name,rider_density_pct,occlusion_lambda,meeting_k_ring,observability_ablation,use_urban_context,walk_penalty_per_min,policy,route_idx,score,route_distance_miles,route_cost,expected_value,nominal_revenue,realized_revenue,actual_profit,successful_riders,attempted_riders,candidate_count,time_eligible_candidate_count,feasible_opportunity_count,observable_opportunity_count,mean_observability,mean_walk_min,nominal_realized_gap
0,43,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,rendezvous_only,0,28.13180682764363,9.877900257248314,6.618193172356371,28.13180682764363,34.75,34.75,28.13180682764363,3,3,20,20,13,3,0.5021500432498842,3.925890518689045,0.0
0,43,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,rendezvous_observable,0,19.40343972443189,9.877900257248314,6.618193172356371,19.40343972443189,34.75,21.5,14.88180682764363,2,3,20,20,13,3,0.5021500432498842,3.925890518689045,13.25
0,43,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,ml_meeting_point_comparator,0,22.383415385326984,9.877900257248314,6.618193172356371,22.383415385326984,34.75,22.0,15.38180682764363,2,3,20,20,13,3,0.5015948239037383,3.8941225552460828,12.75
0,44,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,corridor_only,0,20.0,9.877900257248314,6.618193172356371,19.328815222132192,34.75,34.75,28.13180682764363,3,3,20,20,13,3,0.495296762351008,2.75539606456014,0.0
0,44,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,time_only_baseline,0,-6.618193172356371,9.877900257248314,6.618193172356371,28.13180682764363,34.75,21.5,14.88180682764363,2,3,20,20,13,3,0.5021500432498842,3.925890518689045,13.25
0,44,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,feasible_count_baseline,0,13.0,9.877900257248314,6.618193172356371,28.13180682764363,34.75,8.75,2.1318068276436293,1,3,20,20,13,3,0.5021500432498842,3.925890518689045,26.0
0,44,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,walk_aware_rendezvous,0,23.99871273080342,9.877900257248314,6.618193172356371,23.99871273080342,34.75,26.0,19.38180682764363,2,3,20,20,13,3,0.495296762351008,2.75539606456014,8.75
0,44,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,rendezvous_only,0,28.13180682764363,9.877900257248314,6.618193172356371,28.13180682764363,34.75,22.0,15.38180682764363,2,3,20,20,13,3,0.5021500432498842,3.925890518689045,12.75
0,44,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,rendezvous_observable,0,19.40343972443189,9.877900257248314,6.618193172356371,19.40343972443189,34.75,34.75,28.13180682764363,3,3,20,20,13,3,0.5021500432498842,3.925890518689045,0.0
0,44,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,ml_meeting_point_comparator,0,22.383415385326984,9.877900257248314,6.618193172356371,22.383415385326984,34.75,34.75,28.13180682764363,3,3,20,20,13,3,0.5015948239037383,3.8941225552460828,0.0
1,42,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,corridor_only,1,5.0,15.915406315632495,10.663322231473773,17.316153867548408,35.0,35.0,24.33667776852623,3,3,5,5,10,5,0.6235340070730129,3.665640103330899,0.0
1,42,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,time_only_baseline,0,-9.790757701915073,14.613071196888168,9.790757701915073,-9.790757701915073,0.0,0.0,-9.790757701915073,0,0,0,0,0,0,0.0,0.0,0.0
1,42,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,feasible_count_baseline,1,10.0,15.915406315632495,10.663322231473773,24.33667776852623,35.0,10.75,0.08667776852622744,1,3,5,5,10,5,0.6295397759486049,4.733366085050469,24.25
1,42,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,walk_aware_rendezvous,1,18.838217613529878,15.915406315632495,10.663322231473773,18.838217613529878,35.0,24.25,13.586677768526227,2,3,5,5,10,5,0.6235340070730129,3.665640103330899,10.75
1,42,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,rendezvous_only,1,24.33667776852623,15.915406315632495,10.663322231473773,24.33667776852623,35.0,35.0,24.33667776852623,3,3,5,5,10,5,0.6295397759486049,4.733366085050469,0.0
1,42,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,rendezvous_observable,1,17.400234631806697,15.915406315632495,10.663322231473773,17.400234631806697,35.0,35.0,24.33667776852623,3,3,5,5,10,5,0.6295397759486049,4.733366085050469,0.0
1,42,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,ml_meeting_point_comparator,1,20.088914434149714,15.915406315632495,10.663322231473773,20.088914434149714,35.0,35.0,24.33667776852623,3,3,5,5,10,5,0.6295397759486049,4.733366085050469,0.0
1,43,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,corridor_only,1,5.0,15.915406315632495,10.663322231473773,17.316153867548408,35.0,35.0,24.33667776852623,3,3,5,5,10,5,0.6235340070730129,3.665640103330899,0.0
1,43,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,time_only_baseline,0,-9.790757701915073,14.613071196888168,9.790757701915073,-9.790757701915073,0.0,0.0,-9.790757701915073,0,0,0,0,0,0,0.0,0.0,0.0
1,43,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,feasible_count_baseline,1,10.0,15.915406315632495,10.663322231473773,24.33667776852623,35.0,24.25,13.586677768526227,2,3,5,5,10,5,0.6295397759486049,4.733366085050469,10.75
1,43,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,walk_aware_rendezvous,1,18.838217613529878,15.915406315632495,10.663322231473773,18.838217613529878,35.0,23.25,12.586677768526227,2,3,5,5,10,5,0.6235340070730129,3.665640103330899,11.75
1,43,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,rendezvous_only,1,24.33667776852623,15.915406315632495,10.663322231473773,24.33667776852623,35.0,35.0,24.33667776852623,3,3,5,5,10,5,0.6295397759486049,4.733366085050469,0.0
1,43,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,rendezvous_observable,1,17.400234631806697,15.915406315632495,10.663322231473773,17.400234631806697,35.0,10.75,0.08667776852622744,1,3,5,5,10,5,0.6295397759486049,4.733366085050469,24.25
1,43,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,ml_meeting_point_comparator,1,20.088914434149714,15.915406315632495,10.663322231473773,20.088914434149714,35.0,10.75,0.08667776852622744,1,3,5,5,10,5,0.6295397759486049,4.733366085050469,24.25
1,44,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,corridor_only,1,5.0,15.915406315632495,10.663322231473773,17.316153867548408,35.0,22.5,11.836677768526227,2,3,5,5,10,5,0.6235340070730129,3.665640103330899,12.5
1,44,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,time_only_baseline,0,-9.790757701915073,14.613071196888168,9.790757701915073,-9.790757701915073,0.0,0.0,-9.790757701915073,0,0,0,0,0,0,0.0,0.0,0.0
1,44,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,feasible_count_baseline,1,10.0,15.915406315632495,10.663322231473773,24.33667776852623,35.0,24.25,13.586677768526227,2,3,5,5,10,5,0.6295397759486049,4.733366085050469,10.75
1,44,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,walk_aware_rendezvous,1,18.838217613529878,15.915406315632495,10.663322231473773,18.838217613529878,35.0,23.25,12.586677768526227,2,3,5,5,10,5,0.6235340070730129,3.665640103330899,11.75
1,44,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,rendezvous_only,1,24.33667776852623,15.915406315632495,10.663322231473773,24.33667776852623,35.0,23.25,12.586677768526227,2,3,5,5,10,5,0.6295397759486049,4.733366085050469,11.75
1,44,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,rendezvous_observable,1,17.400234631806697,15.915406315632495,10.663322231473773,17.400234631806697,35.0,35.0,24.33667776852623,3,3,5,5,10,5,0.6295397759486049,4.733366085050469,0.0
1,44,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,ml_meeting_point_comparator,1,20.088914434149714,15.915406315632495,10.663322231473773,20.088914434149714,35.0,35.0,24.33667776852623,3,3,5,5,10,5,0.6295397759486049,4.733366085050469,0.0
2,42,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,corridor_only,0,9.0,13.604893931673855,9.115278934221484,20.214523639102154,37.25,37.25,28.134721065778514,3,3,9,9,15,11,0.6015141068716424,4.270355538564535,0.0
2,42,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,time_only_baseline,0,-9.115278934221484,13.604893931673855,9.115278934221484,28.134721065778514,37.25,22.25,13.134721065778516,2,3,9,9,15,11,0.6015141068716424,4.270355538564535,15.0
2,42,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,feasible_count_baseline,0,15.0,13.604893931673855,9.115278934221484,28.134721065778514,37.25,11.0,1.8847210657785158,1,3,9,9,15,11,0.6015141068716424,4.270355538564535,26.25
2,42,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,walk_aware_rendezvous,0,21.72918775793171,13.604893931673855,9.115278934221484,21.72918775793171,37.25,26.25,17.134721065778514,2,3,9,9,15,11,0.6015141068716424,4.270355538564535,11.0
2,42,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,rendezvous_only,0,28.134721065778514,13.604893931673855,9.115278934221484,28.134721065778514,37.25,37.25,28.134721065778514,3,3,9,9,15,11,0.6015141068716424,4.270355538564535,0.0
2,42,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,rendezvous_observable,0,20.912793685279247,13.604893931673855,9.115278934221484,20.912793685279247,37.25,37.25,28.134721065778514,3,3,9,9,15,11,0.6403068872148144,4.301976446429407,0.0
2,42,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,ml_meeting_point_comparator,0,23.479023268781766,13.604893931673855,9.115278934221484,23.479023268781766,37.25,37.25,28.134721065778514,3,3,9,9,15,11,0.6403068872148144,4.301976446429407,0.0
2,43,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,corridor_only,0,9.0,13.604893931673855,9.115278934221484,20.214523639102154,37.25,37.25,28.134721065778514,3,3,9,9,15,11,0.6015141068716424,4.270355538564535,0.0
2,43,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,time_only_baseline,0,-9.115278934221484,13.604893931673855,9.115278934221484,28.134721065778514,37.25,37.25,28.134721065778514,3,3,9,9,15,11,0.6015141068716424,4.270355538564535,0.0
2,43,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,feasible_count_baseline,0,15.0,13.604893931673855,9.115278934221484,28.134721065778514,37.25,26.25,17.134721065778514,2,3,9,9,15,11,0.6015141068716424,4.270355538564535,11.0
2,43,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,walk_aware_rendezvous,0,21.72918775793171,13.604893931673855,9.115278934221484,21.72918775793171,37.25,26.0,16.884721065778514,2,3,9,9,15,11,0.6015141068716424,4.270355538564535,11.25
2,43,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,rendezvous_only,0,28.134721065778514,13.604893931673855,9.115278934221484,28.134721065778514,37.25,37.25,28.134721065778514,3,3,9,9,15,11,0.6015141068716424,4.270355538564535,0.0
2,43,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,rendezvous_observable,0,20.912793685279247,13.604893931673855,9.115278934221484,20.912793685279247,37.25,11.0,1.8847210657785158,1,3,9,9,15,11,0.6403068872148144,4.301976446429407,26.25
2,43,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,ml_meeting_point_comparator,0,23.479023268781766,13.604893931673855,9.115278934221484,23.479023268781766,37.25,11.0,1.8847210657785158,1,3,9,9,15,11,0.6403068872148144,4.301976446429407,26.25
2,44,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,corridor_only,0,9.0,13.604893931673855,9.115278934221484,20.214523639102154,37.25,22.25,13.134721065778516,2,3,9,9,15,11,0.6015141068716424,4.270355538564535,15.0
2,44,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,time_only_baseline,0,-9.115278934221484,13.604893931673855,9.115278934221484,28.134721065778514,37.25,37.25,28.134721065778514,3,3,9,9,15,11,0.6015141068716424,4.270355538564535,0.0
2,44,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,feasible_count_baseline,0,15.0,13.604893931673855,9.115278934221484,28.134721065778514,37.25,26.25,17.134721065778514,2,3,9,9,15,11,0.6015141068716424,4.270355538564535,11.0
2,44,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,walk_aware_rendezvous,0,21.72918775793171,13.604893931673855,9.115278934221484,21.72918775793171,37.25,26.0,16.884721065778514,2,3,9,9,15,11,0.6015141068716424,4.270355538564535,11.25
2,44,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,rendezvous_only,0,28.134721065778514,13.604893931673855,9.115278934221484,28.134721065778514,37.25,26.0,16.884721065778514,2,3,9,9,15,11,0.6015141068716424,4.270355538564535,11.25
2,44,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,rendezvous_observable,0,20.912793685279247,13.604893931673855,9.115278934221484,20.912793685279247,37.25,37.25,28.134721065778514,3,3,9,9,15,11,0.6403068872148144,4.301976446429407,0.0
2,44,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,ml_meeting_point_comparator,0,23.479023268781766,13.604893931673855,9.115278934221484,23.479023268781766,37.25,37.25,28.134721065778514,3,3,9,9,15,11,0.6403068872148144,4.301976446429407,0.0
3,42,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,corridor_only,0,28.0,7.8351995227857385,5.249583680266445,14.24078343260417,34.25,25.5,20.250416319733553,2,3,28,28,9,3,0.3610834101975003,4.030213194590059,8.75
3,42,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,time_only_baseline,0,-5.249583680266445,7.8351995227857385,5.249583680266445,28.000416319733553,33.25,33.25,28.000416319733553,3,3,28,28,9,3,0.5991425592955187,3.451445873932265,0.0
3,42,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,feasible_count_baseline,0,9.0,7.8351995227857385,5.249583680266445,28.000416319733553,33.25,25.5,20.250416319733553,2,3,28,28,9,3,0.5991425592955187,3.451445873932265,7.75
3,42,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,walk_aware_rendezvous,0,23.981838767595335,7.8351995227857385,5.249583680266445,23.981838767595335,33.25,21.25,16.000416319733553,2,3,28,28,9,3,0.5644595767471766,2.679051701425479,12.0
3,42,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,rendezvous_only,0,28.000416319733553,7.8351995227857385,5.249583680266445,28.000416319733553,33.25,33.25,28.000416319733553,3,3,28,28,9,3,0.5991425592955187,3.451445873932265,0.0
3,42,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,rendezvous_observable,0,20.99748162538141,7.8351995227857385,5.249583680266445,20.99748162538141,33.25,7.75,2.5004163197335547,1,3,28,28,9,3,0.6016694436524389,2.7415530122595153,25.5
3,42,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,ml_meeting_point_comparator,0,23.556012452374986,7.8351995227857385,5.249583680266445,23.556012452374986,33.25,7.75,2.5004163197335547,1,3,28,28,9,3,0.6016694436524389,2.7415530122595153,25.5
3,43,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,corridor_only,0,28.0,7.8351995227857385,5.249583680266445,14.24078343260417,34.25,12.0,6.750416319733555,1,3,28,28,9,3,0.3610834101975003,4.030213194590059,22.25
3,43,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,time_only_baseline,0,-5.249583680266445,7.8351995227857385,5.249583680266445,28.000416319733553,33.25,33.25,28.000416319733553,3,3,28,28,9,3,0.5991425592955187,3.451445873932265,0.0
3,43,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,feasible_count_baseline,0,9.0,7.8351995227857385,5.249583680266445,28.000416319733553,33.25,25.5,20.250416319733553,2,3,28,28,9,3,0.5991425592955187,3.451445873932265,7.75
3,43,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,walk_aware_rendezvous,0,23.981838767595335,7.8351995227857385,5.249583680266445,23.981838767595335,33.25,21.25,16.000416319733553,2,3,28,28,9,3,0.5644595767471766,2.679051701425479,12.0
3,43,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,rendezvous_only,0,28.000416319733553,7.8351995227857385,5.249583680266445,28.000416319733553,33.25,21.25,16.000416319733553,2,3,28,28,9,3,0.5991425592955187,3.451445873932265,12.0
3,43,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,rendezvous_observable,0,20.99748162538141,7.8351995227857385,5.249583680266445,20.99748162538141,33.25,19.75,14.500416319733555,2,3,28,28,9,3,0.6016694436524389,2.7415530122595153,13.5
3,43,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,ml_meeting_point_comparator,0,23.556012452374986,7.8351995227857385,5.249583680266445,23.556012452374986,33.25,33.25,28.000416319733553,3,3,28,28,9,3,0.6016694436524389,2.7415530122595153,0.0
3,44,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,corridor_only,0,28.0,7.8351995227857385,5.249583680266445,14.24078343260417,34.25,12.0,6.750416319733555,1,3,28,28,9,3,0.3610834101975003,4.030213194590059,22.25
3,44,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,time_only_baseline,0,-5.249583680266445,7.8351995227857385,5.249583680266445,28.000416319733553,33.25,33.25,28.000416319733553,3,3,28,28,9,3,0.5991425592955187,3.451445873932265,0.0
3,44,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,feasible_count_baseline,0,9.0,7.8351995227857385,5.249583680266445,28.000416319733553,33.25,21.25,16.000416319733553,2,3,28,28,9,3,0.5991425592955187,3.451445873932265,12.0
3,44,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,walk_aware_rendezvous,0,23.981838767595335,7.8351995227857385,5.249583680266445,23.981838767595335,33.25,33.25,28.000416319733553,3,3,28,28,9,3,0.5644595767471766,2.679051701425479,0.0
3,44,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,rendezvous_only,0,28.000416319733553,7.8351995227857385,5.249583680266445,28.000416319733553,33.25,19.75,14.500416319733555,2,3,28,28,9,3,0.5991425592955187,3.451445873932265,13.5
3,44,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,rendezvous_observable,0,20.99748162538141,7.8351995227857385,5.249583680266445,20.99748162538141,33.25,21.25,16.000416319733553,2,3,28,28,9,3,0.6016694436524389,2.7415530122595153,12.0
3,44,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,ml_meeting_point_comparator,0,23.556012452374986,7.8351995227857385,5.249583680266445,23.556012452374986,33.25,19.75,14.500416319733555,2,3,28,28,9,3,0.6016694436524389,2.7415530122595153,13.5
4,42,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,corridor_only,1,10.0,20.50648091764326,13.739342214820985,-13.739342214820985,36.25,0.0,-13.739342214820985,0,3,10,10,0,0,0.0,6.0,36.25
4,42,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,time_only_baseline,0,-13.245670274771026,19.769657126523917,13.245670274771026,-13.245670274771026,0.0,0.0,-13.245670274771026,0,0,1,1,0,0,0.0,0.0,0.0
4,42,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,feasible_count_baseline,0,0.0,19.769657126523917,13.245670274771026,-13.245670274771026,0.0,0.0,-13.245670274771026,0,0,1,1,0,0,0.0,0.0,0.0
4,42,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,walk_aware_rendezvous,0,-13.245670274771026,19.769657126523917,13.245670274771026,-13.245670274771026,0.0,0.0,-13.245670274771026,0,0,1,1,0,0,0.0,0.0,0.0
4,42,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,rendezvous_only,0,-13.245670274771026,19.769657126523917,13.245670274771026,-13.245670274771026,0.0,0.0,-13.245670274771026,0,0,1,1,0,0,0.0,0.0,0.0
4,42,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,rendezvous_observable,0,-13.245670274771026,19.769657126523917,13.245670274771026,-13.245670274771026,0.0,0.0,-13.245670274771026,0,0,1,1,0,0,0.0,0.0,0.0
4,42,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,ml_meeting_point_comparator,0,-13.245670274771026,19.769657126523917,13.245670274771026,-13.245670274771026,0.0,0.0,-13.245670274771026,0,0,1,1,0,0,0.0,0.0,0.0
4,43,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,corridor_only,1,10.0,20.50648091764326,13.739342214820985,-13.739342214820985,36.25,0.0,-13.739342214820985,0,3,10,10,0,0,0.0,6.0,36.25
4,43,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,time_only_baseline,0,-13.245670274771026,19.769657126523917,13.245670274771026,-13.245670274771026,0.0,0.0,-13.245670274771026,0,0,1,1,0,0,0.0,0.0,0.0
4,43,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,feasible_count_baseline,0,0.0,19.769657126523917,13.245670274771026,-13.245670274771026,0.0,0.0,-13.245670274771026,0,0,1,1,0,0,0.0,0.0,0.0
4,43,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,walk_aware_rendezvous,0,-13.245670274771026,19.769657126523917,13.245670274771026,-13.245670274771026,0.0,0.0,-13.245670274771026,0,0,1,1,0,0,0.0,0.0,0.0
4,43,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,rendezvous_only,0,-13.245670274771026,19.769657126523917,13.245670274771026,-13.245670274771026,0.0,0.0,-13.245670274771026,0,0,1,1,0,0,0.0,0.0,0.0
4,43,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,rendezvous_observable,0,-13.245670274771026,19.769657126523917,13.245670274771026,-13.245670274771026,0.0,0.0,-13.245670274771026,0,0,1,1,0,0,0.0,0.0,0.0
4,43,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,ml_meeting_point_comparator,0,-13.245670274771026,19.769657126523917,13.245670274771026,-13.245670274771026,0.0,0.0,-13.245670274771026,0,0,1,1,0,0,0.0,0.0,0.0
4,44,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,corridor_only,1,10.0,20.50648091764326,13.739342214820985,-13.739342214820985,36.25,0.0,-13.739342214820985,0,3,10,10,0,0,0.0,6.0,36.25
4,44,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,time_only_baseline,0,-13.245670274771026,19.769657126523917,13.245670274771026,-13.245670274771026,0.0,0.0,-13.245670274771026,0,0,1,1,0,0,0.0,0.0,0.0
4,44,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,feasible_count_baseline,0,0.0,19.769657126523917,13.245670274771026,-13.245670274771026,0.0,0.0,-13.245670274771026,0,0,1,1,0,0,0.0,0.0,0.0
4,44,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,walk_aware_rendezvous,0,-13.245670274771026,19.769657126523917,13.245670274771026,-13.245670274771026,0.0,0.0,-13.245670274771026,0,0,1,1,0,0,0.0,0.0,0.0
4,44,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,rendezvous_only,0,-13.245670274771026,19.769657126523917,13.245670274771026,-13.245670274771026,0.0,0.0,-13.245670274771026,0,0,1,1,0,0,0.0,0.0,0.0
4,44,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,rendezvous_observable,0,-13.245670274771026,19.769657126523917,13.245670274771026,-13.245670274771026,0.0,0.0,-13.245670274771026,0,0,1,1,0,0,0.0,0.0,0.0
4,44,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,ml_meeting_point_comparator,0,-13.245670274771026,19.769657126523917,13.245670274771026,-13.245670274771026,0.0,0.0,-13.245670274771026,0,0,1,1,0,0,0.0,0.0,0.0
