policy,domain,scenario_name,rider_density_pct,occlusion_lambda,meeting_k_ring,observability_ablation,use_urban_context,walk_penalty_per_min,mean_actual_profit,mean_expected_value,mean_successful_riders,mean_attempted_riders,mean_nominal_realized_gap,mean_candidate_count,mean_time_eligible_candidate_count,mean_feasible_opportunity_count,mean_observable_opportunity_count,mean_walk_min,mean_observability,n_rows
corridor_only,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,0.3471946988620584,0.6661155545021606,0.7677777777777778,2.5,17.842083333333335,19.34,19.34,9.75,1.65,4.348786014661282,0.21284499815456,900
feasible_count_baseline,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,4.901897122768062,9.559952678323619,1.4466666666666668,1.9233333333333333,4.658055555555555,19.053333333333335,19.053333333333335,10.06,1.6966666666666668,3.148107634458717,0.44085531669189215,900
ml_meeting_point_comparator,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,5.215916088444813,7.1142959777990065,1.458888888888889,1.93,4.590277777777778,18.816666666666666,18.816666666666666,9.75,1.6466666666666667,3.0715101581519484,0.45253529570409656,900
rendezvous_observable,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,5.2681477935054115,5.7881572922633415,1.471111111111111,1.9266666666666667,4.515,18.83,18.83,9.77,1.6733333333333333,3.0629612170388936,0.4584908779448851,900
rendezvous_only,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,5.19595568507725,9.809011240632804,1.4444444444444444,1.93,4.6130555555555555,18.803333333333335,18.803333333333335,9.78,1.6533333333333333,3.13948286071939,0.4405189070695273,900
time_only_baseline,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,3.361284300120269,7.431006522342491,1.291111111111111,1.7366666666666666,4.0697222222222225,17.83,17.83,8.766666666666667,1.4533333333333334,2.932070671322285,0.41442693571406136,900
walk_aware_rendezvous,yellow,sparse_high_occlusion,25,0.4,1,no_straightness,True,0.5,4.856816634286242,6.749187188085591,1.4266666666666667,1.9166666666666667,4.868055555555555,18.80666666666667,18.80666666666667,9.783333333333333,1.6433333333333333,2.4316178831043866,0.4260071800992503,900
