driver_id,seed,domain,scenario_name,time_slice,hour_start,hour_end,rider_density_pct,occlusion_lambda,meeting_k_ring,observability_profile,observability_ablation,use_urban_context,walk_penalty_per_min,policy,route_idx,score,route_distance_miles,route_cost,expected_value,nominal_revenue,realized_revenue,actual_profit,successful_riders,attempted_riders,candidate_count,time_eligible_candidate_count,feasible_opportunity_count,observable_opportunity_count,mean_observability,mean_walk_min,nominal_realized_gap
33,42,yellow,sparse_high_occlusion,evening_peak,16,19,25,0.4,1,calibrated,full,True,0.5,rendezvous_observable,0,15.903827584862796,9.317297774242858,6.242589508742715,15.903827584862796,26.25,12.5,6.257410491257285,1,2,27,27,16,10,0.7341825803433821,4.162692884858865,13.75
33,42,yellow,sparse_high_occlusion,evening_peak,16,19,25,0.4,1,calibrated,full,True,0.5,ml_meeting_point_comparator,0,16.797408765426116,9.317297774242858,6.242589508742715,16.797408765426116,26.25,26.25,20.007410491257286,2,2,27,27,16,10,0.7341825803433821,4.162692884858865,0.0
33,43,yellow,sparse_high_occlusion,evening_peak,16,19,25,0.4,1,calibrated,full,True,0.5,corridor_only,0,27.0,9.317297774242858,6.242589508742715,4.303323392974195,30.25,12.5,6.257410491257285,1,3,27,27,16,10,0.24472752678112739,5.310909349057003,17.75
33,43,yellow,sparse_high_occlusion,evening_peak,16,19,25,0.4,1,calibrated,full,True,0.5,time_only_baseline,0,-6.242589508742715,9.317297774242858,6.242589508742715,20.007410491257286,26.25,26.25,20.007410491257286,3,3,27,27,16,10,0.6368610238501295,3.4359098962788495,0.0
33,43,yellow,sparse_high_occlusion,evening_peak,16,19,25,0.4,1,calibrated,full,True,0.5,feasible_count_baseline,0,16.0,9.317297774242858,6.242589508742715,20.007410491257286,26.25,26.25,20.007410491257286,3,3,27,27,16,10,0.6368610238501295,3.4359098962788495,0.0
33,43,yellow,sparse_high_occlusion,evening_peak,16,19,25,0.4,1,calibrated,full,True,0.5,walk_aware_rendezvous,0,16.542845460838695,9.317297774242858,6.242589508742715,16.542845460838695,26.25,26.25,20.007410491257286,3,3,27,27,16,10,0.6496329294027472,2.309710020279061,0.0
33,43,yellow,sparse_high_occlusion,evening_peak,16,19,25,0.4,1,calibrated,full,True,0.5,rendezvous_only,0,20.007410491257286,9.317297774242858,6.242589508742715,20.007410491257286,26.25,13.75,7.507410491257285,2,3,27,27,16,10,0.6368610238501295,3.4359098962788495,12.5
33,43,yellow,sparse_high_occlusion,evening_peak,16,19,25,0.4,1,calibrated,full,True,0.5,rendezvous_observable,0,15.903827584862796,9.317297774242858,6.242589508742715,15.903827584862796,26.25,26.25,20.007410491257286,2,2,27,27,16,10,0.7341825803433821,4.162692884858865,0.0
33,43,yellow,sparse_high_occlusion,evening_peak,16,19,25,0.4,1,calibrated,full,True,0.5,ml_meeting_point_comparator,0,16.797408765426116,9.317297774242858,6.242589508742715,16.797408765426116,26.25,26.25,20.007410491257286,2,2,27,27,16,10,0.7341825803433821,4.162692884858865,0.0
34,42,yellow,sparse_high_occlusion,evening_peak,16,19,25,0.4,1,calibrated,full,True,0.5,corridor_only,0,14.0,9.399505387301627,6.29766860949209,-6.29766860949209,16.0,0.0,-6.29766860949209,0,3,14,14,4,4,0.0,6.0,16.0
34,42,yellow,sparse_high_occlusion,evening_peak,16,19,25,0.4,1,calibrated,full,True,0.5,time_only_baseline,0,-6.29766860949209,9.399505387301627,6.29766860949209,-0.0476686094920904,6.25,6.25,-0.0476686094920904,2,2,14,14,4,4,0.7327155356034039,5.987404696466074,0.0
34,42,yellow,sparse_high_occlusion,evening_peak,16,19,25,0.4,1,calibrated,full,True,0.5,feasible_count_baseline,0,4.0,9.399505387301627,6.29766860949209,-0.0476686094920904,6.25,6.25,-0.0476686094920904,2,2,14,14,4,4,0.7327155356034039,5.987404696466074,0.0
34,42,yellow,sparse_high_occlusion,evening_peak,16,19,25,0.4,1,calibrated,full,True,0.5,walk_aware_rendezvous,0,-4.057275582454784,9.399505387301627,6.29766860949209,-4.057275582454784,6.25,6.25,-0.0476686094920904,2,2,14,14,4,4,0.7178432392053247,4.009606972962693,0.0
34,42,yellow,sparse_high_occlusion,evening_peak,16,19,25,0.4,1,calibrated,full,True,0.5,rendezvous_only,0,-0.0476686094920904,9.399505387301627,6.29766860949209,-0.0476686094920904,6.25,3.0,-3.2976686094920904,1,2,14,14,4,4,0.7327155356034039,5.987404696466074,3.25
34,42,yellow,sparse_high_occlusion,evening_peak,16,19,25,0.4,1,calibrated,full,True,0.5,rendezvous_observable,0,-1.0276735926999319,9.399505387301627,6.29766860949209,-1.0276735926999319,6.25,6.25,-0.0476686094920904,2,2,14,14,4,4,0.7327155356034039,5.987404696466074,0.0
34,42,yellow,sparse_high_occlusion,evening_peak,16,19,25,0.4,1,calibrated,full,True,0.5,ml_meeting_point_comparator,0,-0.7846984934352808,9.399505387301627,6.29766860949209,-0.7846984934352808,6.25,6.25,-0.0476686094920904,2,2,14,14,4,4,0.73130244127311,4.888508064992218,0.0
34,43,yellow,sparse_high_occlusion,evening_peak,16,19,25,0.4,1,calibrated,full,True,0.5,corridor_only,0,14.0,9.399505387301627,6.29766860949209,-6.29766860949209,16.0,0.0,-6.29766860949209,0,3,14,14,4,4,0.0,6.0,16.0
34,43,yellow,sparse_high_occlusion,evening_peak,16,19,25,0.4,1,calibrated,full,True,0.5,time_only_baseline,0,-6.29766860949209,9.399505387301627,6.29766860949209,-0.0476686094920904,6.25,3.25,-3.0476686094920904,1,2,14,14,4,4,0.7327155356034039,5.987404696466074,3.0
34,43,yellow,sparse_high_occlusion,evening_peak,16,19,25,0.4,1,calibrated,full,True,0.5,feasible_count_baseline,0,4.0,9.399505387301627,6.29766860949209,-0.0476686094920904,6.25,6.25,-0.0476686094920904,2,2,14,14,4,4,0.7327155356034039,5.987404696466074,0.0
34,43,yellow,sparse_high_occlusion,evening_peak,16,19,25,0.4,1,calibrated,full,True,0.5,walk_aware_rendezvous,0,-4.057275582454784,9.399505387301627,6.29766860949209,-4.057275582454784,6.25,6.25,-0.0476686094920904,2,2,14,14,4,4,0.7178432392053247,4.009606972962693,0.0
34,43,yellow,sparse_high_occlusion,evening_peak,16,19,25,0.4,1,calibrated,full,True,0.5,rendezvous_only,0,-0.0476686094920904,9.399505387301627,6.29766860949209,-0.0476686094920904,6.25,6.25,-0.0476686094920904,2,2,14,14,4,4,0.7327155356034039,5.987404696466074,0.0
34,43,yellow,sparse_high_occlusion,evening_peak,16,19,25,0.4,1,calibrated,full,True,0.5,rendezvous_observable,0,-1.0276735926999319,9.399505387301627,6.29766860949209,-1.0276735926999319,6.25,3.0,-3.2976686094920904,1,2,14,14,4,4,0.7327155356034039,5.987404696466074,3.25
34,43,yellow,sparse_high_occlusion,evening_peak,16,19,25,0.4,1,calibrated,full,True,0.5,ml_meeting_point_comparator,0,-0.7846984934352808,9.399505387301627,6.29766860949209,-0.7846984934352808,6.25,6.25,-0.0476686094920904,2,2,14,14,4,4,0.73130244127311,4.888508064992218,0.0
35,42,yellow,sparse_high_occlusion,evening_peak,16,19,25,0.4,1,calibrated,full,True,0.5,corridor_only,0,0.0,20.46733443523432,13.713114071606995,-13.713114071606995,0.0,0.0,-13.713114071606995,0,0,0,0,0,0,0.0,0.0,0.0
35,42,yellow,sparse_high_occlusion,evening_peak,16,19,25,0.4,1,calibrated,full,True,0.5,time_only_baseline,0,-13.713114071606995,20.46733443523432,13.713114071606995,-13.713114071606995,0.0,0.0,-13.713114071606995,0,0,0,0,0,0,0.0,0.0,0.0
35,42,yellow,sparse_high_occlusion,evening_peak,16,19,25,0.4,1,calibrated,full,True,0.5,feasible_count_baseline,0,0.0,20.46733443523432,13.713114071606995,-13.713114071606995,0.0,0.0,-13.713114071606995,0,0,0,0,0,0,0.0,0.0,0.0
35,42,yellow,sparse_high_occlusion,evening_peak,16,19,25,0.4,1,calibrated,full,True,0.5,walk_aware_rendezvous,0,-13.713114071606995,20.46733443523432,13.713114071606995,-13.713114071606995,0.0,0.0,-13.713114071606995,0,0,0,0,0,0,0.0,0.0,0.0
35,42,yellow,sparse_high_occlusion,evening_peak,16,19,25,0.4,1,calibrated,full,True,0.5,rendezvous_only,0,-13.713114071606995,20.46733443523432,13.713114071606995,-13.713114071606995,0.0,0.0,-13.713114071606995,0,0,0,0,0,0,0.0,0.0,0.0
35,42,yellow,sparse_high_occlusion,evening_peak,16,19,25,0.4,1,calibrated,full,True,0.5,rendezvous_observable,0,-13.713114071606995,20.46733443523432,13.713114071606995,-13.713114071606995,0.0,0.0,-13.713114071606995,0,0,0,0,0,0,0.0,0.0,0.0
35,42,yellow,sparse_high_occlusion,evening_peak,16,19,25,0.4,1,calibrated,full,True,0.5,ml_meeting_point_comparator,0,-13.713114071606995,20.46733443523432,13.713114071606995,-13.713114071606995,0.0,0.0,-13.713114071606995,0,0,0,0,0,0,0.0,0.0,0.0
35,43,yellow,sparse_high_occlusion,evening_peak,16,19,25,0.4,1,calibrated,full,True,0.5,corridor_only,0,0.0,20.46733443523432,13.713114071606995,-13.713114071606995,0.0,0.0,-13.713114071606995,0,0,0,0,0,0,0.0,0.0,0.0
35,43,yellow,sparse_high_occlusion,evening_peak,16,19,25,0.4,1,calibrated,full,True,0.5,time_only_baseline,0,-13.713114071606995,20.46733443523432,13.713114071606995,-13.713114071606995,0.0,0.0,-13.713114071606995,0,0,0,0,0,0,0.0,0.0,0.0
35,43,yellow,sparse_high_occlusion,evening_peak,16,19,25,0.4,1,calibrated,full,True,0.5,feasible_count_baseline,0,0.0,20.46733443523432,13.713114071606995,-13.713114071606995,0.0,0.0,-13.713114071606995,0,0,0,0,0,0,0.0,0.0,0.0
35,43,yellow,sparse_high_occlusion,evening_peak,16,19,25,0.4,1,calibrated,full,True,0.5,walk_aware_rendezvous,0,-13.713114071606995,20.46733443523432,13.713114071606995,-13.713114071606995,0.0,0.0,-13.713114071606995,0,0,0,0,0,0,0.0,0.0,0.0
35,43,yellow,sparse_high_occlusion,evening_peak,16,19,25,0.4,1,calibrated,full,True,0.5,rendezvous_only,0,-13.713114071606995,20.46733443523432,13.713114071606995,-13.713114071606995,0.0,0.0,-13.713114071606995,0,0,0,0,0,0,0.0,0.0,0.0
35,43,yellow,sparse_high_occlusion,evening_peak,16,19,25,0.4,1,calibrated,full,True,0.5,rendezvous_observable,0,-13.713114071606995,20.46733443523432,13.713114071606995,-13.713114071606995,0.0,0.0,-13.713114071606995,0,0,0,0,0,0,0.0,0.0,0.0
35,43,yellow,sparse_high_occlusion,evening_peak,16,19,25,0.4,1,calibrated,full,True,0.5,ml_meeting_point_comparator,0,-13.713114071606995,20.46733443523432,13.713114071606995,-13.713114071606995,0.0,0.0,-13.713114071606995,0,0,0,0,0,0,0.0,0.0,0.0
36,42,yellow,sparse_high_occlusion,evening_peak,16,19,25,0.4,1,calibrated,full,True,0.5,corridor_only,0,11.0,11.004946126983734,7.373313905079102,8.863280836195852,31.5,11.0,3.626686094920898,1,3,11,11,15,6,0.37818686805881613,5.255528012401427,20.5
36,42,yellow,sparse_high_occlusion,evening_peak,16,19,25,0.4,1,calibrated,full,True,0.5,time_only_baseline,0,-7.373313905079102,11.004946126983734,7.373313905079102,18.1266860949209,25.5,25.5,18.1266860949209,3,3,11,11,15,6,0.5184804718664486,4.4974840007808305,0.0
36,42,yellow,sparse_high_occlusion,evening_peak,16,19,25,0.4,1,calibrated,full,True,0.5,feasible_count_baseline,0,15.0,11.004946126983734,7.373313905079102,18.1266860949209,25.5,21.0,13.626686094920899,2,3,11,11,15,6,0.5184804718664486,4.4974840007808305,4.5
36,42,yellow,sparse_high_occlusion,evening_peak,16,19,25,0.4,1,calibrated,full,True,0.5,walk_aware_rendezvous,0,11.608497868252705,11.004946126983734,7.373313905079102,11.608497868252705,24.5,11.0,3.626686094920898,1,3,11,11,15,6,0.5325377830105245,3.678792151112128,13.5
36,42,yellow,sparse_high_occlusion,evening_peak,16,19,25,0.4,1,calibrated,full,True,0.5,rendezvous_only,0,18.1266860949209,11.004946126983734,7.373313905079102,18.1266860949209,25.5,15.5,8.126686094920899,2,3,11,11,15,6,0.5184804718664486,4.4974840007808305,10.0
36,42,yellow,sparse_high_occlusion,evening_peak,16,19,25,0.4,1,calibrated,full,True,0.5,rendezvous_observable,0,12.271908652858535,11.004946126983734,7.373313905079102,12.271908652858535,25.5,14.5,7.126686094920898,2,3,11,11,15,6,0.5510809081815357,4.560919325810942,11.0
36,42,yellow,sparse_high_occlusion,evening_peak,16,19,25,0.4,1,calibrated,full,True,0.5,ml_meeting_point_comparator,0,14.075995626098564,11.004946126983734,7.373313905079102,14.075995626098564,25.5,25.5,18.1266860949209,3,3,11,11,15,6,0.5510809081815357,4.560919325810942,0.0
36,43,yellow,sparse_high_occlusion,evening_peak,16,19,25,0.4,1,calibrated,full,True,0.5,corridor_only,0,11.0,11.004946126983734,7.373313905079102,8.863280836195852,31.5,10.0,2.626686094920898,1,3,11,11,15,6,0.37818686805881613,5.255528012401427,21.5
36,43,yellow,sparse_high_occlusion,evening_peak,16,19,25,0.4,1,calibrated,full,True,0.5,time_only_baseline,0,-7.373313905079102,11.004946126983734,7.373313905079102,18.1266860949209,25.5,25.5,18.1266860949209,3,3,11,11,15,6,0.5184804718664486,4.4974840007808305,0.0
36,43,yellow,sparse_high_occlusion,evening_peak,16,19,25,0.4,1,calibrated,full,True,0.5,feasible_count_baseline,0,15.0,11.004946126983734,7.373313905079102,18.1266860949209,25.5,25.5,18.1266860949209,3,3,11,11,15,6,0.5184804718664486,4.4974840007808305,0.0
36,43,yellow,sparse_high_occlusion,evening_peak,16,19,25,0.4,1,calibrated,full,True,0.5,walk_aware_rendezvous,0,11.608497868252705,11.004946126983734,7.373313905079102,11.608497868252705,24.5,24.5,17.1266860949209,3,3,11,11,15,6,0.5325377830105245,3.678792151112128,0.0
36,43,yellow,sparse_high_occlusion,evening_peak,16,19,25,0.4,1,calibrated,full,True,0.5,rendezvous_only,0,18.1266860949209,11.004946126983734,7.373313905079102,18.1266860949209,25.5,14.5,7.126686094920898,2,3,11,11,15,6,0.5184804718664486,4.4974840007808305,11.0
36,43,yellow,sparse_high_occlusion,evening_peak,16,19,25,0.4,1,calibrated,full,True,0.5,rendezvous_observable,0,12.271908652858535,11.004946126983734,7.373313905079102,12.271908652858535,25.5,15.5,8.126686094920899,2,3,11,11,15,6,0.5510809081815357,4.560919325810942,10.0
36,43,yellow,sparse_high_occlusion,evening_peak,16,19,25,0.4,1,calibrated,full,True,0.5,ml_meeting_point_comparator,0,14.075995626098564,11.004946126983734,7.373313905079102,14.075995626098564,25.5,25.5,18.1266860949209,3,3,11,11,15,6,0.5510809081815357,4.560919325810942,0.0
37,42,yellow,sparse_high_occlusion,evening_peak,16,19,25,0.4,1,calibrated,full,True,0.5,corridor_only,1,54.0,8.746877601998335,5.860407993338885,-5.860407993338885,46.5,0.0,-5.860407993338885,0,3,54,54,21,2,0.0,6.0,46.5
37,42,yellow,sparse_high_occlusion,evening_peak,16,19,25,0.4,1,calibrated,full,True,0.5,time_only_baseline,0,-5.328809325562032,7.953446754570196,5.328809325562032,11.921190674437968,17.25,17.25,11.921190674437968,3,3,53,53,25,2,0.4717056952704013,4.228686325549254,0.0
37,42,yellow,sparse_high_occlusion,evening_peak,16,19,25,0.4,1,calibrated,full,True,0.5,feasible_count_baseline,0,25.0,7.953446754570196,5.328809325562032,11.921190674437968,17.25,17.25,11.921190674437968,3,3,53,53,25,2,0.4717056952704013,4.228686325549254,0.0
37,42,yellow,sparse_high_occlusion,evening_peak,16,19,25,0.4,1,calibrated,full,True,0.5,walk_aware_rendezvous,1,15.14382717831139,8.746877601998335,5.860407993338885,15.14382717831139,25.0,11.0,5.139592006661115,2,3,54,54,21,2,0.4616492295491241,2.6638432188998156,14.0
37,42,yellow,sparse_high_occlusion,evening_peak,16,19,25,0.4,1,calibrated,full,True,0.5,rendezvous_only,1,20.389592006661115,8.746877601998335,5.860407993338885,20.389592006661115,26.25,26.25,20.389592006661115,3,3,54,54,21,2,0.47802862423368614,4.630341619471539,0.0
37,42,yellow,sparse_high_occlusion,evening_peak,16,19,25,0.4,1,calibrated,full,True,0.5,rendezvous_observable,1,14.105910794666823,8.746877601998335,5.860407993338885,14.105910794666823,26.25,26.25,20.389592006661115,3,3,54,54,21,2,0.49361531716889046,4.722516993806587,0.0
37,42,yellow,sparse_high_occlusion,evening_peak,16,19,25,0.4,1,calibrated,full,True,0.5,ml_meeting_point_comparator,1,16.01989663944948,8.746877601998335,5.860407993338885,16.01989663944948,26.25,12.25,6.389592006661115,2,3,54,54,21,2,0.47831589621579074,3.720715895703647,14.0
37,43,yellow,sparse_high_occlusion,evening_peak,16,19,25,0.4,1,calibrated,full,True,0.5,corridor_only,1,54.0,8.746877601998335,5.860407993338885,-5.860407993338885,46.5,0.0,-5.860407993338885,0,3,54,54,21,2,0.0,6.0,46.5
37,43,yellow,sparse_high_occlusion,evening_peak,16,19,25,0.4,1,calibrated,full,True,0.5,time_only_baseline,0,-5.328809325562032,7.953446754570196,5.328809325562032,11.921190674437968,17.25,11.5,6.171190674437968,2,3,53,53,25,2,0.4717056952704013,4.228686325549254,5.75
37,43,yellow,sparse_high_occlusion,evening_peak,16,19,25,0.4,1,calibrated,full,True,0.5,feasible_count_baseline,0,25.0,7.953446754570196,5.328809325562032,11.921190674437968,17.25,6.5,1.1711906744379679,1,3,53,53,25,2,0.4717056952704013,4.228686325549254,10.75
37,43,yellow,sparse_high_occlusion,evening_peak,16,19,25,0.4,1,calibrated,full,True,0.5,walk_aware_rendezvous,1,15.14382717831139,8.746877601998335,5.860407993338885,15.14382717831139,25.0,14.0,8.139592006661115,1,3,54,54,21,2,0.4616492295491241,2.6638432188998156,11.0
37,43,yellow,sparse_high_occlusion,evening_peak,16,19,25,0.4,1,calibrated,full,True,0.5,rendezvous_only,1,20.389592006661115,8.746877601998335,5.860407993338885,20.389592006661115,26.25,5.75,-0.11040799333888529,1,3,54,54,21,2,0.47802862423368614,4.630341619471539,20.5
37,43,yellow,sparse_high_occlusion,evening_peak,16,19,25,0.4,1,calibrated,full,True,0.5,rendezvous_observable,1,14.105910794666823,8.746877601998335,5.860407993338885,14.105910794666823,26.25,14.0,8.139592006661115,1,3,54,54,21,2,0.49361531716889046,4.722516993806587,12.25
37,43,yellow,sparse_high_occlusion,evening_peak,16,19,25,0.4,1,calibrated,full,True,0.5,ml_meeting_point_comparator,1,16.01989663944948,8.746877601998335,5.860407993338885,16.01989663944948,26.25,12.25,6.389592006661115,2,3,54,54,21,2,0.47831589621579074,3.720715895703647,14.0
38,42,yellow,sparse_high_occlusion,evening_peak,16,19,25,0.4,1,calibrated,full,True,0.5,corridor_only,0,10.0,9.677072588763096,6.483638634471275,2.4035558605758247,22.5,5.5,-0.9836386344712746,1,3,10,10,7,1,0.27048174702518263,2.9881947882116973,17.0
38,42,yellow,sparse_high_occlusion,evening_peak,16,19,25,0.4,1,calibrated,full,True,0.5,time_only_baseline,0,-6.483638634471275,9.677072588763096,6.483638634471275,8.516361365528725,15.0,9.5,3.0163613655287254,2,3,10,10,7,1,0.5271036917833697,5.0224784279975605,5.5
38,42,yellow,sparse_high_occlusion,evening_peak,16,19,25,0.4,1,calibrated,full,True,0.5,feasible_count_baseline,0,7.0,9.677072588763096,6.483638634471275,8.516361365528725,15.0,7.0,0.5163613655287254,1,3,10,10,7,1,0.5271036917833697,5.0224784279975605,8.0
38,42,yellow,sparse_high_occlusion,evening_peak,16,19,25,0.4,1,calibrated,full,True,0.5,walk_aware_rendezvous,0,4.534069183211178,9.677072588763096,6.483638634471275,4.534069183211178,15.0,8.0,1.5163613655287254,2,3,10,10,7,1,0.49362277592933096,2.9163009028595543,7.0
38,42,yellow,sparse_high_occlusion,evening_peak,16,19,25,0.4,1,calibrated,full,True,0.5,rendezvous_only,0,8.516361365528725,9.677072588763096,6.483638634471275,8.516361365528725,15.0,15.0,8.516361365528725,3,3,10,10,7,1,0.5271036917833697,5.0224784279975605,0.0
38,42,yellow,sparse_high_occlusion,evening_peak,16,19,25,0.4,1,calibrated,full,True,0.5,rendezvous_observable,0,4.964197280450522,9.677072588763096,6.483638634471275,4.964197280450522,15.0,15.0,8.516361365528725,3,3,10,10,7,1,0.5626225062225325,5.234488199498739,0.0
38,42,yellow,sparse_high_occlusion,evening_peak,16,19,25,0.4,1,calibrated,full,True,0.5,ml_meeting_point_comparator,0,5.944707712513493,9.677072588763096,6.483638634471275,5.944707712513493,15.0,8.0,1.5163613655287254,2,3,10,10,7,1,0.5626225062225325,5.234488199498739,7.0
38,43,yellow,sparse_high_occlusion,evening_peak,16,19,25,0.4,1,calibrated,full,True,0.5,corridor_only,0,10.0,9.677072588763096,6.483638634471275,2.4035558605758247,22.5,12.5,6.016361365528725,2,3,10,10,7,1,0.27048174702518263,2.9881947882116973,10.0
38,43,yellow,sparse_high_occlusion,evening_peak,16,19,25,0.4,1,calibrated,full,True,0.5,time_only_baseline,0,-6.483638634471275,9.677072588763096,6.483638634471275,8.516361365528725,15.0,15.0,8.516361365528725,3,3,10,10,7,1,0.5271036917833697,5.0224784279975605,0.0
38,43,yellow,sparse_high_occlusion,evening_peak,16,19,25,0.4,1,calibrated,full,True,0.5,feasible_count_baseline,0,7.0,9.677072588763096,6.483638634471275,8.516361365528725,15.0,15.0,8.516361365528725,3,3,10,10,7,1,0.5271036917833697,5.0224784279975605,0.0
38,43,yellow,sparse_high_occlusion,evening_peak,16,19,25,0.4,1,calibrated,full,True,0.5,walk_aware_rendezvous,0,4.534069183211178,9.677072588763096,6.483638634471275,4.534069183211178,15.0,9.5,3.0163613655287254,2,3,10,10,7,1,0.49362277592933096,2.9163009028595543,5.5
38,43,yellow,sparse_high_occlusion,evening_peak,16,19,25,0.4,1,calibrated,full,True,0.5,rendezvous_only,0,8.516361365528725,9.677072588763096,6.483638634471275,8.516361365528725,15.0,2.5,-3.9836386344712746,1,3,10,10,7,1,0.5271036917833697,5.0224784279975605,12.5
38,43,yellow,sparse_high_occlusion,evening_peak,16,19,25,0.4,1,calibrated,full,True,0.5,rendezvous_observable,0,4.964197280450522,9.677072588763096,6.483638634471275,4.964197280450522,15.0,9.5,3.0163613655287254,2,3,10,10,7,1,0.5626225062225325,5.234488199498739,5.5
38,43,yellow,sparse_high_occlusion,evening_peak,16,19,25,0.4,1,calibrated,full,True,0.5,ml_meeting_point_comparator,0,5.944707712513493,9.677072588763096,6.483638634471275,5.944707712513493,15.0,8.0,1.5163613655287254,2,3,10,10,7,1,0.5626225062225325,5.234488199498739,7.0
39,42,yellow,sparse_high_occlusion,evening_peak,16,19,25,0.4,1,calibrated,full,True,0.5,corridor_only,1,12.0,17.538494041035456,11.750791007493756,-11.750791007493756,18.0,0.0,-11.750791007493756,0,3,12,12,1,1,0.0,6.0,18.0
39,42,yellow,sparse_high_occlusion,evening_peak,16,19,25,0.4,1,calibrated,full,True,0.5,time_only_baseline,0,-11.005537052456287,16.426174705158637,11.005537052456287,-11.005537052456287,0.0,0.0,-11.005537052456287,0,0,11,11,1,1,0.0,0.0,0.0
39,42,yellow,sparse_high_occlusion,evening_peak,16,19,25,0.4,1,calibrated,full,True,0.5,feasible_count_baseline,0,1.0,16.426174705158637,11.005537052456287,-11.005537052456287,0.0,0.0,-11.005537052456287,0,0,11,11,1,1,0.0,0.0,0.0
39,42,yellow,sparse_high_occlusion,evening_peak,16,19,25,0.4,1,calibrated,full,True,0.5,walk_aware_rendezvous,0,-11.005537052456287,16.426174705158637,11.005537052456287,-11.005537052456287,0.0,0.0,-11.005537052456287,0,0,11,11,1,1,0.0,0.0,0.0
39,42,yellow,sparse_high_occlusion,evening_peak,16,19,25,0.4,1,calibrated,full,True,0.5,rendezvous_only,0,-11.005537052456287,16.426174705158637,11.005537052456287,-11.005537052456287,0.0,0.0,-11.005537052456287,0,0,11,11,1,1,0.0,0.0,0.0
39,42,yellow,sparse_high_occlusion,evening_peak,16,19,25,0.4,1,calibrated,full,True,0.5,rendezvous_observable,0,-11.005537052456287,16.426174705158637,11.005537052456287,-11.005537052456287,0.0,0.0,-11.005537052456287,0,0,11,11,1,1,0.0,0.0,0.0
39,42,yellow,sparse_high_occlusion,evening_peak,16,19,25,0.4,1,calibrated,full,True,0.5,ml_meeting_point_comparator,0,-11.005537052456287,16.426174705158637,11.005537052456287,-11.005537052456287,0.0,0.0,-11.005537052456287,0,0,11,11,1,1,0.0,0.0,0.0
39,43,yellow,sparse_high_occlusion,evening_peak,16,19,25,0.4,1,calibrated,full,True,0.5,corridor_only,1,12.0,17.538494041035456,11.750791007493756,-11.750791007493756,18.0,0.0,-11.750791007493756,0,3,12,12,1,1,0.0,6.0,18.0
39,43,yellow,sparse_high_occlusion,evening_peak,16,19,25,0.4,1,calibrated,full,True,0.5,time_only_baseline,0,-11.005537052456287,16.426174705158637,11.005537052456287,-11.005537052456287,0.0,0.0,-11.005537052456287,0,0,11,11,1,1,0.0,0.0,0.0
39,43,yellow,sparse_high_occlusion,evening_peak,16,19,25,0.4,1,calibrated,full,True,0.5,feasible_count_baseline,0,1.0,16.426174705158637,11.005537052456287,-11.005537052456287,0.0,0.0,-11.005537052456287,0,0,11,11,1,1,0.0,0.0,0.0
39,43,yellow,sparse_high_occlusion,evening_peak,16,19,25,0.4,1,calibrated,full,True,0.5,walk_aware_rendezvous,0,-11.005537052456287,16.426174705158637,11.005537052456287,-11.005537052456287,0.0,0.0,-11.005537052456287,0,0,11,11,1,1,0.0,0.0,0.0
39,43,yellow,sparse_high_occlusion,evening_peak,16,19,25,0.4,1,calibrated,full,True,0.5,rendezvous_only,0,-11.005537052456287,16.426174705158637,11.005537052456287,-11.005537052456287,0.0,0.0,-11.005537052456287,0,0,11,11,1,1,0.0,0.0,0.0
39,43,yellow,sparse_high_occlusion,evening_peak,16,19,25,0.4,1,calibrated,full,True,0.5,rendezvous_observable,0,-11.005537052456287,16.426174705158637,11.005537052456287,-11.005537052456287,0.0,0.0,-11.005537052456287,0,0,11,11,1,1,0.0,0.0,0.0
39,43,yellow,sparse_high_occlusion,evening_peak,16,19,25,0.4,1,calibrated,full,True,0.5,ml_meeting_point_comparator,0,-11.005537052456287,16.426174705158637,11.005537052456287,-11.005537052456287,0.0,0.0,-11.005537052456287,0,0,11,11,1,1,0.0,0.0,0.0
40,42,yellow,sparse_high_occlusion,evening_peak,16,19,25,0.4,1,calibrated,full,True,0.5,corridor_only,0,2.0,18.209452322069918,12.200333055786846,-12.200333055786846,4.5,0.0,-12.200333055786846,0,1,2,2,0,0,0.0,6.0,4.5
40,42,yellow,sparse_high_occlusion,evening_peak,16,19,25,0.4,1,calibrated,full,True,0.5,time_only_baseline,1,-11.098293089092424,16.564616550884214,11.098293089092424,-11.098293089092424,0.0,0.0,-11.098293089092424,0,0,2,2,0,0,0.0,0.0,0.0
40,42,yellow,sparse_high_occlusion,evening_peak,16,19,25,0.4,1,calibrated,full,True,0.5,feasible_count_baseline,0,0.0,18.209452322069918,12.200333055786846,-12.200333055786846,0.0,0.0,-12.200333055786846,0,0,2,2,0,0,0.0,0.0,0.0
40,42,yellow,sparse_high_occlusion,evening_peak,16,19,25,0.4,1,calibrated,full,True,0.5,walk_aware_rendezvous,1,-11.098293089092424,16.564616550884214,11.098293089092424,-11.098293089092424,0.0,0.0,-11.098293089092424,0,0,2,2,0,0,0.0,0.0,0.0
40,42,yellow,sparse_high_occlusion,evening_peak,16,19,25,0.4,1,calibrated,full,True,0.5,rendezvous_only,1,-11.098293089092424,16.564616550884214,11.098293089092424,-11.098293089092424,0.0,0.0,-11.098293089092424,0,0,2,2,0,0,0.0,0.0,0.0
