driver_id,seed,domain,scenario_name,time_slice,area_slice,hour_start,hour_end,rider_density_pct,occlusion_lambda,meeting_k_ring,observability_profile,observability_ablation,use_urban_context,walk_penalty_per_min,run_id,policy,route_idx,score,route_distance_miles,route_cost,expected_value,nominal_revenue,realized_revenue,actual_profit,successful_riders,attempted_riders,candidate_count,time_eligible_candidate_count,feasible_opportunity_count,observable_opportunity_count,mean_observability,mean_walk_min,nominal_realized_gap,selected_rider_ids,successful_rider_ids
26,46,yellow,sparse_high_occlusion,evening_peak,all,16,19,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,feasible_count_baseline,0,0.0,11.24492027787789,7.534096586178187,-7.534096586178187,0.0,0.0,-7.534096586178187,0,0,0,0,0,0,0.0,0.0,0.0,,
26,46,yellow,sparse_high_occlusion,evening_peak,all,16,19,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,walk_aware_rendezvous,0,-7.534096586178187,11.24492027787789,7.534096586178187,-7.534096586178187,0.0,0.0,-7.534096586178187,0,0,0,0,0,0,0.0,0.0,0.0,,
26,46,yellow,sparse_high_occlusion,evening_peak,all,16,19,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,rendezvous_only,0,-7.534096586178187,11.24492027787789,7.534096586178187,-7.534096586178187,0.0,0.0,-7.534096586178187,0,0,0,0,0,0,0.0,0.0,0.0,,
26,46,yellow,sparse_high_occlusion,evening_peak,all,16,19,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,rendezvous_observable,0,-7.534096586178187,11.24492027787789,7.534096586178187,-7.534096586178187,0.0,0.0,-7.534096586178187,0,0,0,0,0,0,0.0,0.0,0.0,,
27,42,yellow,sparse_high_occlusion,evening_peak,all,16,19,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,corridor_only,0,12.0,7.577516248897063,5.076935886761032,6.084647873594396,32.5,13.5,8.423064113238969,1,3,12,12,4,3,0.23065331854045867,4.564536743566648,19.0,13409;40856;9156,13409
27,42,yellow,sparse_high_occlusion,evening_peak,all,16,19,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,time_only_baseline,0,-5.076935886761032,7.577516248897063,5.076935886761032,19.42306411323897,24.5,18.0,12.923064113238969,2,3,12,12,4,3,0.7252932889547093,3.6052219000950294,6.5,13409;31345;2127,13409;2127
27,42,yellow,sparse_high_occlusion,evening_peak,all,16,19,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,feasible_count_baseline,0,4.0,7.577516248897063,5.076935886761032,19.42306411323897,24.5,24.5,19.42306411323897,3,3,12,12,4,3,0.7252932889547093,3.6052219000950294,0.0,13409;31345;2127,13409;31345;2127
27,42,yellow,sparse_high_occlusion,evening_peak,all,16,19,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,walk_aware_rendezvous,0,14.015231263096425,7.577516248897063,5.076935886761032,14.015231263096425,24.5,4.5,-0.5769358867610324,1,3,12,12,4,3,0.7252932889547093,3.6052219000950294,20.0,13409;31345;2127,2127
27,42,yellow,sparse_high_occlusion,evening_peak,all,16,19,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,rendezvous_only,0,19.42306411323897,7.577516248897063,5.076935886761032,19.42306411323897,24.5,24.5,19.42306411323897,3,3,12,12,4,3,0.7252932889547093,3.6052219000950294,0.0,13409;31345;2127,13409;31345;2127
27,42,yellow,sparse_high_occlusion,evening_peak,all,16,19,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,rendezvous_observable,0,15.319271678328452,7.577516248897063,5.076935886761032,15.319271678328452,24.5,11.0,5.923064113238968,2,3,12,12,4,3,0.7252932889547093,3.6052219000950294,13.5,13409;31345;2127,31345;2127
27,43,yellow,sparse_high_occlusion,evening_peak,all,16,19,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,corridor_only,0,12.0,7.577516248897063,5.076935886761032,6.084647873594396,32.5,13.5,8.423064113238969,1,3,12,12,4,3,0.23065331854045867,4.564536743566648,19.0,13409;40856;9156,13409
27,43,yellow,sparse_high_occlusion,evening_peak,all,16,19,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,time_only_baseline,0,-5.076935886761032,7.577516248897063,5.076935886761032,19.42306411323897,24.5,24.5,19.42306411323897,3,3,12,12,4,3,0.7252932889547093,3.6052219000950294,0.0,13409;31345;2127,13409;31345;2127
27,43,yellow,sparse_high_occlusion,evening_peak,all,16,19,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,feasible_count_baseline,0,4.0,7.577516248897063,5.076935886761032,19.42306411323897,24.5,20.0,14.923064113238969,2,3,12,12,4,3,0.7252932889547093,3.6052219000950294,4.5,13409;31345;2127,13409;31345
27,43,yellow,sparse_high_occlusion,evening_peak,all,16,19,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,walk_aware_rendezvous,0,14.015231263096425,7.577516248897063,5.076935886761032,14.015231263096425,24.5,24.5,19.42306411323897,3,3,12,12,4,3,0.7252932889547093,3.6052219000950294,0.0,13409;31345;2127,13409;31345;2127
27,43,yellow,sparse_high_occlusion,evening_peak,all,16,19,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,rendezvous_only,0,19.42306411323897,7.577516248897063,5.076935886761032,19.42306411323897,24.5,24.5,19.42306411323897,3,3,12,12,4,3,0.7252932889547093,3.6052219000950294,0.0,13409;31345;2127,13409;31345;2127
27,43,yellow,sparse_high_occlusion,evening_peak,all,16,19,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,rendezvous_observable,0,15.319271678328452,7.577516248897063,5.076935886761032,15.319271678328452,24.5,11.0,5.923064113238968,2,3,12,12,4,3,0.7252932889547093,3.6052219000950294,13.5,13409;31345;2127,31345;2127
27,44,yellow,sparse_high_occlusion,evening_peak,all,16,19,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,corridor_only,0,12.0,7.577516248897063,5.076935886761032,6.084647873594396,32.5,13.5,8.423064113238969,1,3,12,12,4,3,0.23065331854045867,4.564536743566648,19.0,13409;40856;9156,13409
27,44,yellow,sparse_high_occlusion,evening_peak,all,16,19,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,time_only_baseline,0,-5.076935886761032,7.577516248897063,5.076935886761032,19.42306411323897,24.5,18.0,12.923064113238969,2,3,12,12,4,3,0.7252932889547093,3.6052219000950294,6.5,13409;31345;2127,13409;2127
27,44,yellow,sparse_high_occlusion,evening_peak,all,16,19,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,feasible_count_baseline,0,4.0,7.577516248897063,5.076935886761032,19.42306411323897,24.5,4.5,-0.5769358867610324,1,3,12,12,4,3,0.7252932889547093,3.6052219000950294,20.0,13409;31345;2127,2127
27,44,yellow,sparse_high_occlusion,evening_peak,all,16,19,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,walk_aware_rendezvous,0,14.015231263096425,7.577516248897063,5.076935886761032,14.015231263096425,24.5,18.0,12.923064113238969,2,3,12,12,4,3,0.7252932889547093,3.6052219000950294,6.5,13409;31345;2127,13409;2127
27,44,yellow,sparse_high_occlusion,evening_peak,all,16,19,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,rendezvous_only,0,19.42306411323897,7.577516248897063,5.076935886761032,19.42306411323897,24.5,24.5,19.42306411323897,3,3,12,12,4,3,0.7252932889547093,3.6052219000950294,0.0,13409;31345;2127,13409;31345;2127
27,44,yellow,sparse_high_occlusion,evening_peak,all,16,19,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,rendezvous_observable,0,15.319271678328452,7.577516248897063,5.076935886761032,15.319271678328452,24.5,24.5,19.42306411323897,3,3,12,12,4,3,0.7252932889547093,3.6052219000950294,0.0,13409;31345;2127,13409;31345;2127
27,45,yellow,sparse_high_occlusion,evening_peak,all,16,19,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,corridor_only,0,12.0,7.577516248897063,5.076935886761032,6.084647873594396,32.5,0.0,-5.076935886761032,0,3,12,12,4,3,0.23065331854045867,4.564536743566648,32.5,13409;40856;9156,
27,45,yellow,sparse_high_occlusion,evening_peak,all,16,19,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,time_only_baseline,0,-5.076935886761032,7.577516248897063,5.076935886761032,19.42306411323897,24.5,6.5,1.4230641132389676,1,3,12,12,4,3,0.7252932889547093,3.6052219000950294,18.0,13409;31345;2127,31345
27,45,yellow,sparse_high_occlusion,evening_peak,all,16,19,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,feasible_count_baseline,0,4.0,7.577516248897063,5.076935886761032,19.42306411323897,24.5,24.5,19.42306411323897,3,3,12,12,4,3,0.7252932889547093,3.6052219000950294,0.0,13409;31345;2127,13409;31345;2127
27,45,yellow,sparse_high_occlusion,evening_peak,all,16,19,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,walk_aware_rendezvous,0,14.015231263096425,7.577516248897063,5.076935886761032,14.015231263096425,24.5,24.5,19.42306411323897,3,3,12,12,4,3,0.7252932889547093,3.6052219000950294,0.0,13409;31345;2127,13409;31345;2127
27,45,yellow,sparse_high_occlusion,evening_peak,all,16,19,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,rendezvous_only,0,19.42306411323897,7.577516248897063,5.076935886761032,19.42306411323897,24.5,24.5,19.42306411323897,3,3,12,12,4,3,0.7252932889547093,3.6052219000950294,0.0,13409;31345;2127,13409;31345;2127
27,45,yellow,sparse_high_occlusion,evening_peak,all,16,19,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,rendezvous_observable,0,15.319271678328452,7.577516248897063,5.076935886761032,15.319271678328452,24.5,24.5,19.42306411323897,3,3,12,12,4,3,0.7252932889547093,3.6052219000950294,0.0,13409;31345;2127,13409;31345;2127
27,46,yellow,sparse_high_occlusion,evening_peak,all,16,19,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,corridor_only,0,12.0,7.577516248897063,5.076935886761032,6.084647873594396,32.5,13.5,8.423064113238969,1,3,12,12,4,3,0.23065331854045867,4.564536743566648,19.0,13409;40856;9156,13409
27,46,yellow,sparse_high_occlusion,evening_peak,all,16,19,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,time_only_baseline,0,-5.076935886761032,7.577516248897063,5.076935886761032,19.42306411323897,24.5,24.5,19.42306411323897,3,3,12,12,4,3,0.7252932889547093,3.6052219000950294,0.0,13409;31345;2127,13409;31345;2127
27,46,yellow,sparse_high_occlusion,evening_peak,all,16,19,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,feasible_count_baseline,0,4.0,7.577516248897063,5.076935886761032,19.42306411323897,24.5,18.0,12.923064113238969,2,3,12,12,4,3,0.7252932889547093,3.6052219000950294,6.5,13409;31345;2127,13409;2127
27,46,yellow,sparse_high_occlusion,evening_peak,all,16,19,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,walk_aware_rendezvous,0,14.015231263096425,7.577516248897063,5.076935886761032,14.015231263096425,24.5,24.5,19.42306411323897,3,3,12,12,4,3,0.7252932889547093,3.6052219000950294,0.0,13409;31345;2127,13409;31345;2127
27,46,yellow,sparse_high_occlusion,evening_peak,all,16,19,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,rendezvous_only,0,19.42306411323897,7.577516248897063,5.076935886761032,19.42306411323897,24.5,24.5,19.42306411323897,3,3,12,12,4,3,0.7252932889547093,3.6052219000950294,0.0,13409;31345;2127,13409;31345;2127
27,46,yellow,sparse_high_occlusion,evening_peak,all,16,19,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,rendezvous_observable,0,15.319271678328452,7.577516248897063,5.076935886761032,15.319271678328452,24.5,11.0,5.923064113238968,2,3,12,12,4,3,0.7252932889547093,3.6052219000950294,13.5,13409;31345;2127,31345;2127
28,42,yellow,sparse_high_occlusion,evening_peak,all,16,19,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,corridor_only,0,12.0,17.281618551704426,11.578684429641966,18.889731846439574,59.5,37.5,25.921315570358033,1,3,12,12,5,4,0.21874258391292312,4.404794030857145,22.0,34956;39529;21110,34956
28,42,yellow,sparse_high_occlusion,evening_peak,all,16,19,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,time_only_baseline,0,-11.578684429641966,17.281618551704426,11.578684429641966,40.17131557035803,51.75,51.75,40.17131557035803,3,3,12,12,5,4,0.6824456028571761,4.761127193597429,0.0,34956;20144;36790,34956;20144;36790
28,42,yellow,sparse_high_occlusion,evening_peak,all,16,19,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,feasible_count_baseline,0,5.0,17.281618551704426,11.578684429641966,40.17131557035803,51.75,45.75,34.17131557035803,2,3,12,12,5,4,0.6824456028571761,4.761127193597429,6.0,34956;20144;36790,34956;20144
28,42,yellow,sparse_high_occlusion,evening_peak,all,16,19,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,walk_aware_rendezvous,0,34.13997855378363,17.281618551704426,11.578684429641966,34.13997855378363,51.75,51.75,40.17131557035803,3,3,12,12,5,4,0.6761883572946868,4.020891344382935,0.0,34956;20144;36790,34956;20144;36790
28,42,yellow,sparse_high_occlusion,evening_peak,all,16,19,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,rendezvous_only,0,40.17131557035803,17.281618551704426,11.578684429641966,40.17131557035803,51.75,51.75,40.17131557035803,3,3,12,12,5,4,0.6824456028571761,4.761127193597429,0.0,34956;20144;36790,34956;20144;36790
28,42,yellow,sparse_high_occlusion,evening_peak,all,16,19,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,rendezvous_observable,0,30.88984001557654,17.281618551704426,11.578684429641966,30.88984001557654,51.75,14.25,2.6713155703580345,2,3,12,12,5,4,0.6824456028571761,4.761127193597429,37.5,34956;20144;36790,20144;36790
28,43,yellow,sparse_high_occlusion,evening_peak,all,16,19,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,corridor_only,0,12.0,17.281618551704426,11.578684429641966,18.889731846439574,59.5,37.5,25.921315570358033,1,3,12,12,5,4,0.21874258391292312,4.404794030857145,22.0,34956;39529;21110,34956
28,43,yellow,sparse_high_occlusion,evening_peak,all,16,19,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,time_only_baseline,0,-11.578684429641966,17.281618551704426,11.578684429641966,40.17131557035803,51.75,43.5,31.921315570358033,2,3,12,12,5,4,0.6824456028571761,4.761127193597429,8.25,34956;20144;36790,34956;36790
28,43,yellow,sparse_high_occlusion,evening_peak,all,16,19,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,feasible_count_baseline,0,5.0,17.281618551704426,11.578684429641966,40.17131557035803,51.75,6.0,-5.5786844296419655,1,3,12,12,5,4,0.6824456028571761,4.761127193597429,45.75,34956;20144;36790,36790
28,43,yellow,sparse_high_occlusion,evening_peak,all,16,19,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,walk_aware_rendezvous,0,34.13997855378363,17.281618551704426,11.578684429641966,34.13997855378363,51.75,43.5,31.921315570358033,2,3,12,12,5,4,0.6761883572946868,4.020891344382935,8.25,34956;20144;36790,34956;36790
28,43,yellow,sparse_high_occlusion,evening_peak,all,16,19,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,rendezvous_only,0,40.17131557035803,17.281618551704426,11.578684429641966,40.17131557035803,51.75,51.75,40.17131557035803,3,3,12,12,5,4,0.6824456028571761,4.761127193597429,0.0,34956;20144;36790,34956;20144;36790
28,43,yellow,sparse_high_occlusion,evening_peak,all,16,19,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,rendezvous_observable,0,30.88984001557654,17.281618551704426,11.578684429641966,30.88984001557654,51.75,51.75,40.17131557035803,3,3,12,12,5,4,0.6824456028571761,4.761127193597429,0.0,34956;20144;36790,34956;20144;36790
28,44,yellow,sparse_high_occlusion,evening_peak,all,16,19,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,corridor_only,0,12.0,17.281618551704426,11.578684429641966,18.889731846439574,59.5,0.0,-11.578684429641966,0,3,12,12,5,4,0.21874258391292312,4.404794030857145,59.5,34956;39529;21110,
28,44,yellow,sparse_high_occlusion,evening_peak,all,16,19,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,time_only_baseline,0,-11.578684429641966,17.281618551704426,11.578684429641966,40.17131557035803,51.75,8.25,-3.3286844296419655,1,3,12,12,5,4,0.6824456028571761,4.761127193597429,43.5,34956;20144;36790,20144
28,44,yellow,sparse_high_occlusion,evening_peak,all,16,19,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,feasible_count_baseline,0,5.0,17.281618551704426,11.578684429641966,40.17131557035803,51.75,51.75,40.17131557035803,3,3,12,12,5,4,0.6824456028571761,4.761127193597429,0.0,34956;20144;36790,34956;20144;36790
28,44,yellow,sparse_high_occlusion,evening_peak,all,16,19,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,walk_aware_rendezvous,0,34.13997855378363,17.281618551704426,11.578684429641966,34.13997855378363,51.75,51.75,40.17131557035803,3,3,12,12,5,4,0.6761883572946868,4.020891344382935,0.0,34956;20144;36790,34956;20144;36790
28,44,yellow,sparse_high_occlusion,evening_peak,all,16,19,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,rendezvous_only,0,40.17131557035803,17.281618551704426,11.578684429641966,40.17131557035803,51.75,51.75,40.17131557035803,3,3,12,12,5,4,0.6824456028571761,4.761127193597429,0.0,34956;20144;36790,34956;20144;36790
28,44,yellow,sparse_high_occlusion,evening_peak,all,16,19,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,rendezvous_observable,0,30.88984001557654,17.281618551704426,11.578684429641966,30.88984001557654,51.75,51.75,40.17131557035803,3,3,12,12,5,4,0.6824456028571761,4.761127193597429,0.0,34956;20144;36790,34956;20144;36790
28,45,yellow,sparse_high_occlusion,evening_peak,all,16,19,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,corridor_only,0,12.0,17.281618551704426,11.578684429641966,18.889731846439574,59.5,37.5,25.921315570358033,1,3,12,12,5,4,0.21874258391292312,4.404794030857145,22.0,34956;39529;21110,34956
28,45,yellow,sparse_high_occlusion,evening_peak,all,16,19,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,time_only_baseline,0,-11.578684429641966,17.281618551704426,11.578684429641966,40.17131557035803,51.75,51.75,40.17131557035803,3,3,12,12,5,4,0.6824456028571761,4.761127193597429,0.0,34956;20144;36790,34956;20144;36790
28,45,yellow,sparse_high_occlusion,evening_peak,all,16,19,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,feasible_count_baseline,0,5.0,17.281618551704426,11.578684429641966,40.17131557035803,51.75,43.5,31.921315570358033,2,3,12,12,5,4,0.6824456028571761,4.761127193597429,8.25,34956;20144;36790,34956;36790
28,45,yellow,sparse_high_occlusion,evening_peak,all,16,19,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,walk_aware_rendezvous,0,34.13997855378363,17.281618551704426,11.578684429641966,34.13997855378363,51.75,51.75,40.17131557035803,3,3,12,12,5,4,0.6761883572946868,4.020891344382935,0.0,34956;20144;36790,34956;20144;36790
28,45,yellow,sparse_high_occlusion,evening_peak,all,16,19,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,rendezvous_only,0,40.17131557035803,17.281618551704426,11.578684429641966,40.17131557035803,51.75,51.75,40.17131557035803,3,3,12,12,5,4,0.6824456028571761,4.761127193597429,0.0,34956;20144;36790,34956;20144;36790
28,45,yellow,sparse_high_occlusion,evening_peak,all,16,19,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,rendezvous_observable,0,30.88984001557654,17.281618551704426,11.578684429641966,30.88984001557654,51.75,14.25,2.6713155703580345,2,3,12,12,5,4,0.6824456028571761,4.761127193597429,37.5,34956;20144;36790,20144;36790
28,46,yellow,sparse_high_occlusion,evening_peak,all,16,19,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,corridor_only,0,12.0,17.281618551704426,11.578684429641966,18.889731846439574,59.5,0.0,-11.578684429641966,0,3,12,12,5,4,0.21874258391292312,4.404794030857145,59.5,34956;39529;21110,
28,46,yellow,sparse_high_occlusion,evening_peak,all,16,19,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,time_only_baseline,0,-11.578684429641966,17.281618551704426,11.578684429641966,40.17131557035803,51.75,45.75,34.17131557035803,2,3,12,12,5,4,0.6824456028571761,4.761127193597429,6.0,34956;20144;36790,34956;20144
28,46,yellow,sparse_high_occlusion,evening_peak,all,16,19,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,feasible_count_baseline,0,5.0,17.281618551704426,11.578684429641966,40.17131557035803,51.75,51.75,40.17131557035803,3,3,12,12,5,4,0.6824456028571761,4.761127193597429,0.0,34956;20144;36790,34956;20144;36790
28,46,yellow,sparse_high_occlusion,evening_peak,all,16,19,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,walk_aware_rendezvous,0,34.13997855378363,17.281618551704426,11.578684429641966,34.13997855378363,51.75,51.75,40.17131557035803,3,3,12,12,5,4,0.6761883572946868,4.020891344382935,0.0,34956;20144;36790,34956;20144;36790
28,46,yellow,sparse_high_occlusion,evening_peak,all,16,19,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,rendezvous_only,0,40.17131557035803,17.281618551704426,11.578684429641966,40.17131557035803,51.75,43.5,31.921315570358033,2,3,12,12,5,4,0.6824456028571761,4.761127193597429,8.25,34956;20144;36790,34956;36790
28,46,yellow,sparse_high_occlusion,evening_peak,all,16,19,10,0.4,1,calibrated,full,True,0.5,driver-yellow-sparse-high-occlusion-sparse-high-occlusion-evening-peak-d10-canonical-20260410T053243Z-4957538a,rendezvous_observable,0,30.88984001557654,17.281618551704426,11.578684429641966,30.88984001557654,51.75,43.5,31.921315570358033,2,3,12,12,5,4,0.6824456028571761,4.761127193597429,8.25,34956;20144;36790,34956;36790
