policy,seed,batch_label,driver_id,route_idx,successful_riders,attempted_riders,realized_revenue,actual_profit,selected_score,mean_wait_min,mean_walk_min,mean_observability,open_requests_before,attempted_rider_ids,successful_rider_ids,domain,scenario_name,time_slice,hour_start,hour_end,rider_density_pct,occlusion_lambda,meeting_k_ring,observability_profile,observability_ablation,use_urban_context,walk_penalty_per_min
feasible_count_baseline,44,2015-04-21T09:56:00,88,0,0,0,0.0,-6.453913405495421,0.0,0.0,0.0,0.0,83,,,yellow,sparse_high_occlusion,all_day,,,25,0.4,1,calibrated,full,True,0.5
feasible_count_baseline,44,2015-04-21T10:11:00,185,1,2,3,13.5,6.432014987510407,22.0,1.9083333333333332,5.048817822291888,0.3240548369065796,98,198865;280413;294239,198865;280413,yellow,sparse_high_occlusion,all_day,,,25,0.4,1,calibrated,full,True,0.5
feasible_count_baseline,44,2015-04-21T19:26:00,151,0,1,3,5.5,-2.3374271440466288,15.0,2.0,2.816247372030997,0.5009736112589982,134,20404;298901;549301,298901,yellow,sparse_high_occlusion,all_day,,,25,0.4,1,calibrated,full,True,0.5
feasible_count_baseline,44,2015-04-21T19:41:00,78,1,2,3,10.5,1.1422148209825131,7.0,2.95,2.6074018823507337,0.5322080861497778,134,438028;565544;207418,565544;207418,yellow,sparse_high_occlusion,all_day,,,25,0.4,1,calibrated,full,True,0.5
feasible_count_baseline,44,2015-04-21T22:14:00,103,0,2,3,10.25,2.6397169025811813,16.0,2.75,4.090878841282066,0.5737952421299745,134,42817;341050;473780,341050;473780,yellow,sparse_high_occlusion,all_day,,,25,0.4,1,calibrated,full,True,0.5
feasible_count_baseline,44,2015-04-22T00:43:00,162,1,0,1,0.0,-7.536136552872607,3.0,0.0,4.610392588148986,0.5042767458136772,47,545991,,yellow,sparse_high_occlusion,all_day,,,25,0.4,1,calibrated,full,True,0.5
feasible_count_baseline,44,2015-04-22T05:51:00,205,0,0,0,0.0,-11.568567860116572,0.0,0.0,0.0,0.0,29,,,yellow,sparse_high_occlusion,all_day,,,25,0.4,1,calibrated,full,True,0.5
feasible_count_baseline,44,2015-04-22T11:18:00,158,0,0,0,0.0,-7.434721065778518,0.0,0.0,0.0,0.0,86,,,yellow,sparse_high_occlusion,all_day,,,25,0.4,1,calibrated,full,True,0.5
feasible_count_baseline,44,2015-04-22T12:22:00,239,0,0,0,0.0,-6.885720233139051,0.0,0.0,0.0,0.0,82,,,yellow,sparse_high_occlusion,all_day,,,25,0.4,1,calibrated,full,True,0.5
feasible_count_baseline,44,2015-04-22T13:01:00,134,0,3,3,27.25,16.247626977518735,10.0,2.9388888888888887,5.228521274151742,0.5572842670224025,83,652024;163483;158424,652024;163483;158424,yellow,sparse_high_occlusion,all_day,,,25,0.4,1,calibrated,full,True,0.5
feasible_count_baseline,44,2015-04-22T16:50:00,97,1,0,1,0.0,-12.162822647793506,1.0,0.0,4.092043349867119,0.715714004775511,51,551153,,yellow,sparse_high_occlusion,all_day,,,25,0.4,1,calibrated,full,True,0.5
feasible_count_baseline,44,2015-04-22T17:00:00,139,0,0,2,0.0,-7.260407993338885,4.0,0.0,0.517352078448967,0.7386662572867426,70,649382;360881,,yellow,sparse_high_occlusion,all_day,,,25,0.4,1,calibrated,full,True,0.5
feasible_count_baseline,44,2015-04-23T01:29:00,249,1,3,3,24.75,15.310699417152371,11.0,3.2000000000000006,3.8295166921345847,0.6812343960488226,33,174881;486268;583621,174881;486268;583621,yellow,sparse_high_occlusion,all_day,,,25,0.4,1,calibrated,full,True,0.5
feasible_count_baseline,44,2015-04-23T06:38:00,231,0,0,0,0.0,-9.887135720233141,0.0,0.0,0.0,0.0,63,,,yellow,sparse_high_occlusion,all_day,,,25,0.4,1,calibrated,full,True,0.5
