driver_id,seed,time_slice,hour_start,hour_end,route_idx,candidate_count,time_eligible_candidate_count,feasible_opportunity_count,observable_opportunity_count,nominal_route_value,observable_route_value,walk_route_value,route_distance_miles,observability_profile,observability_ablation,use_urban_context
169,44,all_day,,,0,8,8,2,0,-2.4958368026644475,-3.3014563840428797,-3.8246056489198628,8.575875824872309,calibrated,full,False
169,44,all_day,,,1,21,21,12,2,7.845628642797668,5.036335185806817,2.895055605167294,9.185628891346763,calibrated,full,False
170,42,all_day,,,0,26,26,5,1,3.453164029975019,-0.15636399045109073,2.4202284741169198,16.86094920899251,calibrated,full,False
170,42,all_day,,,1,31,31,7,1,5.957910074937553,2.08882538872024,2.1675526451980875,17.973268544869324,calibrated,full,False
170,43,all_day,,,0,26,26,5,1,3.453164029975019,-0.15636399045109073,2.4202284741169198,16.86094920899251,calibrated,full,False
170,43,all_day,,,1,31,31,7,1,5.957910074937553,2.08882538872024,2.1675526451980875,17.973268544869324,calibrated,full,False
170,44,all_day,,,0,26,26,5,1,3.453164029975019,-0.15636399045109073,2.4202284741169198,16.86094920899251,calibrated,full,False
170,44,all_day,,,1,31,31,7,1,5.957910074937553,2.08882538872024,2.1675526451980875,17.973268544869324,calibrated,full,False
171,42,all_day,,,0,37,37,20,15,22.034596169858453,16.357227389234573,16.370652647089116,9.649856462897834,calibrated,full,False
171,43,all_day,,,0,37,37,20,15,22.034596169858453,16.357227389234573,16.370652647089116,9.649856462897834,calibrated,full,False
171,44,all_day,,,0,37,37,20,15,22.034596169858453,16.357227389234573,16.370652647089116,9.649856462897834,calibrated,full,False
172,42,all_day,,,0,5,5,7,4,32.35087427144046,23.16235653310635,25.515542131233065,18.133023475461993,calibrated,full,False
172,43,all_day,,,0,5,5,7,4,32.35087427144046,23.16235653310635,25.515542131233065,18.133023475461993,calibrated,full,False
172,44,all_day,,,0,5,5,7,4,32.35087427144046,23.16235653310635,25.515542131233065,18.133023475461993,calibrated,full,False
173,42,all_day,,,0,3,3,0,0,-12.012989175686931,-12.012989175686931,-12.012989175686931,17.929834590577507,calibrated,full,False
173,43,all_day,,,0,3,3,0,0,-12.012989175686931,-12.012989175686931,-12.012989175686931,17.929834590577507,calibrated,full,False
173,44,all_day,,,0,3,3,0,0,-12.012989175686931,-12.012989175686931,-12.012989175686931,17.929834590577507,calibrated,full,False
174,42,all_day,,,0,22,22,12,0,22.256369691923396,15.535802647141427,16.91043427658053,10.0651198628009,calibrated,full,False
174,43,all_day,,,0,22,22,12,0,22.256369691923396,15.535802647141427,16.91043427658053,10.0651198628009,calibrated,full,False
174,44,all_day,,,0,22,22,12,0,22.256369691923396,15.535802647141427,16.91043427658053,10.0651198628009,calibrated,full,False
175,42,all_day,,,0,0,0,0,0,-9.551915070774356,-9.551915070774356,-9.551915070774356,14.256589657872173,calibrated,full,False
175,43,all_day,,,0,0,0,0,0,-9.551915070774356,-9.551915070774356,-9.551915070774356,14.256589657872173,calibrated,full,False
175,44,all_day,,,0,0,0,0,0,-9.551915070774356,-9.551915070774356,-9.551915070774356,14.256589657872173,calibrated,full,False
176,42,all_day,,,0,10,10,2,0,-4.373355537052456,-6.058266381781654,-6.096509871578312,18.094560503063366,calibrated,full,False
176,42,all_day,,,1,1,1,0,0,-10.987676935886762,-10.987676935886762,-10.987676935886762,16.39951781475636,calibrated,full,False
176,43,all_day,,,0,10,10,2,0,-4.373355537052456,-6.058266381781654,-6.096509871578312,18.094560503063366,calibrated,full,False
176,43,all_day,,,1,1,1,0,0,-10.987676935886762,-10.987676935886762,-10.987676935886762,16.39951781475636,calibrated,full,False
176,44,all_day,,,0,10,10,2,0,-4.373355537052456,-6.058266381781654,-6.096509871578312,18.094560503063366,calibrated,full,False
176,44,all_day,,,1,1,1,0,0,-10.987676935886762,-10.987676935886762,-10.987676935886762,16.39951781475636,calibrated,full,False
177,42,all_day,,,0,25,25,8,1,3.274771024146542,-0.8955256415953539,1.3760396722650619,17.873476083363368,calibrated,full,False
177,43,all_day,,,0,25,25,8,1,3.274771024146542,-0.8955256415953539,1.3760396722650619,17.873476083363368,calibrated,full,False
177,44,all_day,,,0,25,25,8,1,3.274771024146542,-0.8955256415953539,1.3760396722650619,17.873476083363368,calibrated,full,False
178,42,all_day,,,0,8,8,4,1,6.655037468776021,3.134495140454641,3.4352065476950635,12.455167957050715,calibrated,full,False
178,43,all_day,,,0,8,8,4,1,6.655037468776021,3.134495140454641,3.4352065476950635,12.455167957050715,calibrated,full,False
178,44,all_day,,,0,8,8,4,1,6.655037468776021,3.134495140454641,3.4352065476950635,12.455167957050715,calibrated,full,False
179,42,all_day,,,0,19,19,4,1,-0.1727310574521237,-3.1927665622409567,-6.3390931525877825,17.421986652913617,calibrated,full,False
179,42,all_day,,,1,14,14,2,0,-5.585137385512073,-7.247616736591518,-6.830617269925412,18.410652814197125,calibrated,full,False
179,43,all_day,,,0,19,19,4,1,-0.1727310574521237,-3.1927665622409567,-6.3390931525877825,17.421986652913617,calibrated,full,False
179,43,all_day,,,1,14,14,2,0,-5.585137385512073,-7.247616736591518,-6.830617269925412,18.410652814197125,calibrated,full,False
179,44,all_day,,,0,19,19,4,1,-0.1727310574521237,-3.1927665622409567,-6.3390931525877825,17.421986652913617,calibrated,full,False
179,44,all_day,,,1,14,14,2,0,-5.585137385512073,-7.247616736591518,-6.830617269925412,18.410652814197125,calibrated,full,False
180,42,all_day,,,0,0,0,0,0,-6.561740216486262,-6.561740216486262,-6.561740216486262,9.7936421141586,calibrated,full,False
180,43,all_day,,,0,0,0,0,0,-6.561740216486262,-6.561740216486262,-6.561740216486262,9.7936421141586,calibrated,full,False
180,44,all_day,,,0,0,0,0,0,-6.561740216486262,-6.561740216486262,-6.561740216486262,9.7936421141586,calibrated,full,False
181,42,all_day,,,0,53,53,27,10,30.817860116569527,23.282725127961385,26.499379988479767,9.227074452881306,calibrated,full,False
181,42,all_day,,,1,54,54,29,12,31.1033721898418,23.568237201233657,26.78489206175204,8.80093703008687,calibrated,full,False
181,43,all_day,,,0,53,53,27,10,30.817860116569527,23.282725127961385,26.499379988479767,9.227074452881306,calibrated,full,False
181,43,all_day,,,1,54,54,29,12,31.1033721898418,23.568237201233657,26.78489206175204,8.80093703008687,calibrated,full,False
181,44,all_day,,,0,53,53,27,10,30.817860116569527,23.282725127961385,26.499379988479767,9.227074452881306,calibrated,full,False
181,44,all_day,,,1,54,54,29,12,31.1033721898418,23.568237201233657,26.78489206175204,8.80093703008687,calibrated,full,False
182,42,all_day,,,0,22,22,5,0,2.5400915903413797,-0.5683845474754854,-0.06543081614590562,15.611803596505402,calibrated,full,False
182,43,all_day,,,0,22,22,5,0,2.5400915903413797,-0.5683845474754854,-0.06543081614590562,15.611803596505402,calibrated,full,False
182,44,all_day,,,0,22,22,5,0,2.5400915903413797,-0.5683845474754854,-0.06543081614590562,15.611803596505402,calibrated,full,False
183,42,all_day,,,0,0,0,0,0,-8.985595337218985,-8.985595337218985,-8.985595337218985,13.41133632420744,calibrated,full,False
183,42,all_day,,,1,0,0,0,0,-9.49375520399667,-9.49375520399667,-9.49375520399667,14.169783886562193,calibrated,full,False
