driver_id,domain,scenario_name,time_slice,area_slice,rider_density_pct,occlusion_lambda,meeting_k_ring,observability_profile,observability_ablation,use_urban_context,walk_penalty_per_min,route_idx,route_cost,route_distance_miles,route_duration_min,rider_id,anchor_cell,anchor_idx,pickup_h3,dropoff_h3,fare_share,passenger_count,walk_m,walk_min,anchor_progress,travel_fraction,ambiguity_count,local_straightness,turn_severity,anchor_clutter,urban_clutter_index,sidewalk_access_score,building_height_proxy,context_is_imputed,observability_score,success_probability
0,yellow,sparse_high_occlusion,morning_peak,all,10,0.4,1,calibrated,full,True,0.5,0,5.539758534554538,8.268296320230654,16.983333333333334,1446,892a100d617ffff,43,892a100d603ffff,892a100d24fffff,7.0,1,290.89390223820857,3.8785853631761142,0.8958333333333334,0.06588758642540804,6,0.6788938647356544,8.128162764364789e-06,1.9938308892883765,0.79,0.960454824997338,0.4,False,0.5525803750055928,0.771032150002237
0,yellow,sparse_high_occlusion,morning_peak,all,10,0.4,1,calibrated,full,True,0.5,0,5.539758534554538,8.268296320230654,16.983333333333334,7341,892a100d6bbffff,41,892a100d6abffff,892a100d233ffff,4.25,5,307.4326612915733,4.099102150554311,0.8541666666666666,0.1192912464038669,3,0.6788863219120381,0.32348527125973703,1.781204994248038,0.777554997631545,1.0,0.36444285037584295,False,0.5106429590210444,0.7542571836084178
0,yellow,sparse_high_occlusion,morning_peak,all,10,0.4,1,calibrated,full,True,0.5,0,5.539758534554538,8.268296320230654,16.983333333333334,7341,892a100d6abffff,42,892a100d6abffff,892a100d233ffff,4.25,5,58.79686627547129,0.7839582170062838,0.875,0.1004004365891824,3,0.6788923031520889,0.6497419976423694,1.6685714285714286,0.79,1.0,0.4,False,0.4158023281471288,0.7163209312588514
0,yellow,sparse_high_occlusion,morning_peak,all,10,0.4,1,calibrated,full,True,0.5,0,5.539758534554538,8.268296320230654,16.983333333333334,7341,892a100d617ffff,43,892a100d6abffff,892a100d233ffff,4.25,5,366.87898766700476,4.891719835560064,0.8958333333333334,0.07761100103703356,3,0.6788938647356544,8.128162764364789e-06,1.9938308892883765,0.79,0.960454824997338,0.4,False,0.6025803750055927,0.791032150002237
0,yellow,sparse_high_occlusion,morning_peak,all,10,0.4,1,calibrated,full,True,0.5,0,5.539758534554538,8.268296320230654,16.983333333333334,14024,892a100d617ffff,43,892a100d613ffff,892a100d63bffff,2.75,1,223.8309378304941,2.984412504406588,0.8958333333333334,0.07761100103703356,4,0.6788938647356544,8.128162764364789e-06,1.9938308892883765,0.79,0.960454824997338,0.4,False,0.5775803750055927,0.781032150002237
0,yellow,sparse_high_occlusion,morning_peak,all,10,0.4,1,calibrated,full,True,0.5,0,5.539758534554538,8.268296320230654,16.983333333333334,14024,892a100d613ffff,44,892a100d613ffff,892a100d63bffff,2.75,1,119.95351277996897,1.5993801703995865,0.9166666666666666,0.05459232211896292,4,0.4410069447946096,0.32628750688419106,1.8826890057184111,0.79,0.9287395657101603,0.4,False,0.4346948027553856,0.7238779211021542
0,yellow,sparse_high_occlusion,morning_peak,all,10,0.4,1,calibrated,full,True,0.5,0,5.539758534554538,8.268296320230654,16.983333333333334,15060,892a100d6b3ffff,40,892a100d687ffff,892a100d613ffff,2.75,1,378.7578640892468,5.050104854523291,0.8333333333333334,0.076584736032695,2,0.6788803396618562,0.3262974715631581,1.7106575915617181,0.7894769494170313,0.9566435713082151,0.39850556976294665,False,0.5616696607921123,0.7746678643168449
0,yellow,sparse_high_occlusion,morning_peak,all,10,0.4,1,calibrated,full,True,0.5,0,5.539758534554538,8.268296320230654,16.983333333333334,25676,892a100c643ffff,23,892a100c64bffff,892a100d56fffff,3.75,1,350.53653371380767,4.673820449517436,0.4791666666666667,0.16361579977575647,3,0.6804739168945657,0.649738443710156,1.5965379013635865,0.7015155251486629,0.9999998025688803,0.1471872147104652,False,0.41819889271651917,0.7172795570866076
0,yellow,sparse_high_occlusion,morning_peak,all,10,0.4,1,calibrated,full,True,0.5,0,5.539758534554538,8.268296320230654,16.983333333333334,25676,892a100c64fffff,24,892a100c64bffff,892a100d56fffff,3.75,1,275.1198129254854,3.6682641723398053,0.5,0.14504644882247641,3,0.7667659543773927,0.3233880205771407,1.602243799587661,0.7002051037658512,0.9911114524151206,0.14344315361671778,False,0.5331935342627316,0.7632774137050926
0,yellow,sparse_high_occlusion,morning_peak,all,10,0.4,1,calibrated,full,True,0.5,0,5.539758534554538,8.268296320230654,16.983333333333334,25676,892a100d5b3ffff,25,892a100c64bffff,892a100d56fffff,3.75,1,298.9219163908225,3.985625551877633,0.5208333333333334,0.11934724069444635,3,0.9090001507288082,1.550226318379878e-05,1.5243604203689156,0.7158166423233645,0.9640514252735412,0.18804754949532707,False,0.6610233686185186,0.8144093474474075
2,yellow,sparse_high_occlusion,morning_peak,all,10,0.4,1,calibrated,full,True,0.5,0,5.170774354704414,7.717573663737931,15.69,1126,892a100d6bbffff,40,892a100d6bbffff,892a100d647ffff,4.25,2,167.43785189306158,2.232504691907488,0.9302325581395349,0.06528080661688285,3,0.8715839878483872,0.3262689713555896,1.6383478513908951,0.777554997631545,1.0,0.36444285037584295,False,0.5522411217505256,0.7708964487002102
2,yellow,sparse_high_occlusion,morning_peak,all,10,0.4,1,calibrated,full,True,0.5,0,5.170774354704414,7.717573663737931,15.69,3305,892a100d6bbffff,40,892a100d617ffff,892a100d647ffff,3.75,5,406.63842777930773,5.421845703724103,0.9302325581395349,0.06528080661688285,3,0.8715839878483872,0.3262689713555896,1.6383478513908951,0.777554997631545,1.0,0.36444285037584295,False,0.5522411217505256,0.7708964487002102
2,yellow,sparse_high_occlusion,morning_peak,all,10,0.4,1,calibrated,full,True,0.5,0,5.170774354704414,7.717573663737931,15.69,8559,892a100d553ffff,31,892a100d5cbffff,892a100d293ffff,6.5,2,298.8867977006825,3.9851573026757667,0.7209302325581395,0.23903369993289292,2,0.9029763120162925,8.117287853476936e-06,1.5585714285714285,0.68,1.0,0.4,False,0.7087614480990914,0.8335045792396365
2,yellow,sparse_high_occlusion,morning_peak,all,10,0.4,1,calibrated,full,True,0.5,0,5.170774354704414,7.717573663737931,15.69,8559,892a100d427ffff,32,892a100d5cbffff,892a100d293ffff,6.5,2,311.57896900984065,4.1543862534645415,0.7441860465116279,0.21394668894902202,2,0.9029790870775904,0.3263130593693774,1.6097299770976015,0.7617032249957623,0.9901207121778212,0.3191520714164634,False,0.609338180658743,0.7937352722634972
6,yellow,sparse_high_occlusion,morning_peak,all,10,0.4,1,calibrated,full,True,0.5,0,5.480224812656121,8.179440018889732,21.959999999999997,35219,892a1072cd7ffff,1,892a1072c9bffff,892a1072c17ffff,3.0,1,257.6750685555721,3.4356675807409616,0.021739130434782608,0.10205620447339794,3,0.8848890798862814,8.125761789617374e-06,1.5707183972835235,0.749707575352039,1.0,0.28487878672011174,False,0.6547746425366087,0.8119098570146435
6,yellow,sparse_high_occlusion,morning_peak,all,10,0.4,1,calibrated,full,True,0.5,0,5.480224812656121,8.179440018889732,21.959999999999997,35219,892a1072c8bffff,2,892a1072c9bffff,892a1072c17ffff,3.0,1,339.9924283165295,4.533232377553727,0.043478260869565216,0.07809103297334086,3,0.903028356231235,0.32621124868786133,1.6636209637545587,0.7879614920025,0.9999998025372272,0.3941756914357145,False,0.5578280549822041,0.7731312219928816
6,yellow,sparse_high_occlusion,morning_peak,all,10,0.4,1,calibrated,full,True,0.5,0,5.480224812656121,8.179440018889732,21.959999999999997,35219,892a1072c83ffff,3,892a1072c9bffff,892a1072c17ffff,3.0,1,436.2876796159446,5.817169061545928,0.06521739130434782,0.05561911783562144,3,0.7400241502805737,0.3262397284402062,1.66857162593462,0.79,0.9999998026368087,0.4,False,0.5250793727905567,0.7600317491162226
