policy,seed,batch_label,driver_id,route_idx,successful_riders,attempted_riders,realized_revenue,actual_profit,selected_score,mean_wait_min,mean_walk_min,mean_observability,open_requests_before,attempted_rider_ids,successful_rider_ids,domain,scenario_name,time_slice,area_slice,hour_start,hour_end,rider_density_pct,occlusion_lambda,meeting_k_ring,observability_profile,observability_ablation,use_urban_context,walk_penalty_per_min
corridor_only,44,2015-04-18T03:07:00,80,0,0,2,0.0,-15.494171523730227,2.0,0.0,6.0,0.0,6,2115;19480,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-18T05:19:00,44,0,0,0,0.0,-7.490133222314738,0.0,0.0,0.0,0.0,1,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-18T14:08:00,201,0,0,0,0.0,-7.453205661948377,0.0,0.0,0.0,0.0,3,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-18T15:07:00,15,0,0,1,0.0,-11.989258950874275,1.0,0.0,6.0,0.0,8,32911,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-18T17:08:00,45,0,0,1,0.0,-6.936303080766029,2.0,0.0,6.0,0.0,8,22862,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-18T17:14:00,143,1,1,1,4.75,-3.6880099916736047,1.0,4.666666666666667,3.4657965826750865,0.7135766317058234,8,19991,19991,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-18T19:40:00,104,0,0,0,0.0,-7.4346794338051625,0.0,0.0,0.0,0.0,15,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-18T19:58:00,192,0,0,1,0.0,-8.371815154038302,1.0,0.0,6.0,0.0,4,12176,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-18T21:13:00,57,0,0,3,0.0,-7.392880932556205,4.0,0.0,6.0,0.0,10,29249;22667;34896,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-18T21:30:00,150,1,1,1,7.5,0.3458784346378012,1.0,1.3666666666666667,5.248744614645035,0.4828093634130469,7,27832,27832,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-18T21:51:00,62,0,0,0,0.0,-6.948459616985846,0.0,0.0,0.0,0.0,12,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-19T01:15:00,40,0,0,0,0.0,-7.953705245628644,0.0,0.0,0.0,0.0,4,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-19T02:06:00,191,0,0,0,0.0,-3.1558284762697753,0.0,0.0,0.0,0.0,9,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-19T02:54:00,114,1,0,2,0.0,-4.618859283930059,2.0,0.0,4.191269429106914,0.2541898421986198,11,23707;24274,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-19T09:44:00,11,0,0,0,0.0,-5.263946711074106,0.0,0.0,0.0,0.0,3,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-19T11:40:00,153,0,0,1,0.0,-5.370940882597836,1.0,0.0,6.0,0.0,7,22399,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-19T14:52:00,42,0,0,0,0.0,-12.359034138218153,0.0,0.0,0.0,0.0,1,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-19T15:39:00,122,0,0,2,0.0,-8.617901748542883,2.0,0.0,6.0,0.0,4,16869;8136,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-19T16:41:00,38,0,0,0,0.0,-6.347377185678601,0.0,0.0,0.0,0.0,8,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-19T17:58:00,6,0,0,0,0.0,-12.765903413821817,0.0,0.0,0.0,0.0,4,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-19T19:51:00,174,0,0,0,0.0,-8.54637801831807,0.0,0.0,0.0,0.0,5,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-19T23:10:00,71,0,0,0,0.0,-7.503247293921733,0.0,0.0,0.0,0.0,7,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-20T02:12:00,210,0,0,0,0.0,-8.066194837635305,0.0,0.0,0.0,0.0,0,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-20T06:13:00,249,0,0,0,0.0,-11.804454621149043,0.0,0.0,0.0,0.0,1,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-20T08:48:00,111,0,0,0,0.0,-5.330849292256453,0.0,0.0,0.0,0.0,8,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-20T14:06:00,147,0,0,0,0.0,-2.5373855120732727,0.0,0.0,0.0,0.0,1,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-20T18:50:00,31,0,1,2,4.75,-2.8214404662781023,2.0,2.716666666666667,5.330849278906456,0.37486817999922006,10,12415;29940,12415,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-20T20:07:00,121,1,0,1,0.0,-6.49412989175687,1.0,0.0,6.0,0.0,4,14002,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-20T22:34:00,110,0,0,0,0.0,-5.926769358867611,0.0,0.0,0.0,0.0,6,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-21T03:10:00,230,0,0,0,0.0,-6.801207327227311,0.0,0.0,0.0,0.0,1,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-21T07:54:00,246,0,1,1,5.5,-0.9875104079933399,1.0,1.85,0.35101861643981425,0.483315490109737,2,28716,28716,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-21T13:28:00,163,0,0,0,0.0,-5.41194837635304,0.0,0.0,0.0,0.0,3,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-21T13:35:00,166,0,0,0,0.0,-6.652497918401332,0.0,0.0,0.0,0.0,4,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-21T13:50:00,225,0,0,0,0.0,-8.349875104079935,0.0,0.0,0.0,0.0,3,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-21T15:23:00,90,0,0,0,0.0,-9.694546211490426,0.0,0.0,0.0,0.0,3,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-21T15:52:00,172,0,0,0,0.0,-0.9080349708576188,0.0,0.0,0.0,0.0,5,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-21T18:54:00,217,0,1,3,4.25,-3.2678184845961695,3.0,0.08333333333333333,4.726287166949934,0.12601725334098224,9,19925;22644;15855,22644,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-21T23:14:00,53,0,0,0,0.0,-4.983721898417985,0.0,0.0,0.0,0.0,6,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-22T00:27:00,127,0,0,0,0.0,-11.356536219816821,0.0,0.0,0.0,0.0,1,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-22T07:03:00,100,1,0,1,0.0,-12.16577851790175,1.0,0.0,6.0,0.0,3,31172,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-22T08:43:00,227,0,0,0,0.0,-7.593880099916737,0.0,0.0,0.0,0.0,2,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-22T10:08:00,170,0,0,0,0.0,-5.219733555370525,0.0,0.0,0.0,0.0,5,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-22T11:48:00,194,0,1,1,4.0,-3.11473771856786,1.0,3.566666666666667,2.3848011847480106,0.4914432456514721,3,4925,4925,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-22T12:25:00,137,0,0,1,0.0,-11.056869275603663,1.0,0.0,6.0,0.0,4,30066,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-22T15:12:00,26,0,0,0,0.0,-10.480932556203166,0.0,0.0,0.0,0.0,5,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-22T18:36:00,41,0,0,0,0.0,-5.346128226477935,0.0,0.0,0.0,0.0,8,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-22T19:47:00,177,0,0,0,0.0,-10.117027477102415,0.0,0.0,0.0,0.0,2,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-22T21:55:00,214,1,1,2,3.75,-1.8500832639467113,2.0,2.5,3.4994778816790375,0.188202057194905,13,35093;19492,19492,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-23T04:56:00,20,0,0,0,0.0,-10.337926727726895,0.0,0.0,0.0,0.0,1,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-23T14:31:00,200,0,1,2,7.0,-2.520566194837638,2.0,0.6666666666666666,5.861957258733787,0.21164153027757734,6,30859;9939,30859,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-23T17:03:00,103,0,0,0,0.0,-6.062156536219818,0.0,0.0,0.0,0.0,7,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-23T17:05:00,63,0,0,0,0.0,-1.4111157368859286,0.0,0.0,0.0,0.0,7,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-23T22:20:00,2,0,0,2,0.0,-5.409034138218153,2.0,0.0,6.0,0.0,8,29200;34861,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-24T04:46:00,29,0,0,0,0.0,-3.720108243130725,0.0,0.0,0.0,0.0,1,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-24T09:31:00,211,0,0,0,0.0,-9.108368026644463,0.0,0.0,0.0,0.0,2,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-24T13:27:00,1,0,0,0,0.0,-10.535179017485431,0.0,0.0,0.0,0.0,1,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-24T13:51:00,61,0,0,0,0.0,-14.066153205661951,0.0,0.0,0.0,0.0,3,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-24T21:15:00,160,0,0,1,0.0,-7.385220649458786,1.0,0.0,6.0,0.0,7,34819,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-24T21:45:00,229,0,0,0,0.0,-6.571315570358035,0.0,0.0,0.0,0.0,5,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-25T00:03:00,131,0,0,2,0.0,-8.767818484596171,2.0,0.0,6.0,0.0,12,22780;31854,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-25T00:18:00,35,1,0,1,0.0,-10.97885095753539,1.0,0.0,6.0,0.0,6,5276,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-25T00:27:00,39,0,0,0,0.0,-5.3417985012489595,0.0,0.0,0.0,0.0,9,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-25T01:11:00,106,1,3,3,27.25,22.42460449625312,3.0,1.5999999999999999,3.8086690218150703,0.7545144538609447,10,9394;19383;32148,9394;19383;32148,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-25T02:22:00,99,0,0,1,0.0,-9.718942547876772,1.0,0.0,6.0,0.0,7,27771,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-25T02:38:00,139,0,0,1,0.0,-5.880058284762698,1.0,0.0,6.0,0.0,4,32874,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-25T03:00:00,185,0,0,2,0.0,-8.735387177352209,3.0,0.0,5.608132865423358,0.20136568107273276,5,2583;26711,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-25T04:10:00,235,0,0,0,0.0,-9.888759367194005,0.0,0.0,0.0,0.0,3,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-25T07:50:00,130,1,0,1,0.0,-9.329267277268944,1.0,0.0,6.0,0.0,4,10808,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-25T09:36:00,64,0,0,0,0.0,-11.781140716069944,0.0,0.0,0.0,0.0,4,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-25T12:41:00,238,0,0,0,0.0,-6.86736053288926,0.0,0.0,0.0,0.0,4,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-25T14:08:00,233,0,0,0,0.0,-11.996044962531226,0.0,0.0,0.0,0.0,2,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-25T17:34:00,213,0,0,1,0.0,-5.6630308076602835,1.0,0.0,6.0,0.0,7,10989,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-25T20:43:00,69,0,0,1,0.0,-9.151082431307245,1.0,0.0,6.0,0.0,4,7862,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-25T21:54:00,142,0,0,0,0.0,-6.852539550374688,0.0,0.0,0.0,0.0,6,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-26T00:14:00,36,0,0,2,0.0,-5.302039966694422,3.0,0.0,6.0,0.0,11,24665;4896,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-26T00:25:00,9,0,0,1,0.0,-6.904621149042465,1.0,0.0,6.0,0.0,14,5099,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-26T02:20:00,84,0,1,2,5.25,-4.138259783513739,3.0,1.1,5.651420717344614,0.28183989637677553,10,30517;22032,30517,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-26T02:49:00,18,0,0,0,0.0,-7.106244796003332,0.0,0.0,0.0,0.0,5,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-26T06:37:00,205,0,0,0,0.0,-7.712531223980017,0.0,0.0,0.0,0.0,1,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-26T08:49:00,151,0,0,1,0.0,-5.999708576186511,1.0,0.0,6.0,0.0,3,25155,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-26T09:57:00,33,0,0,0,0.0,-2.2303913405495424,0.0,0.0,0.0,0.0,4,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-26T13:20:00,209,0,0,0,0.0,-9.303330557868444,0.0,0.0,0.0,0.0,4,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-26T14:19:00,129,0,1,1,6.25,-3.5017069109075774,1.0,2.8666666666666667,4.779020418570672,0.41746738915281345,5,34555,34555,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-26T15:01:00,208,0,0,2,0.0,-6.404787676935888,2.0,0.0,6.0,0.0,8,20085;9124,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-26T17:39:00,24,0,0,1,0.0,-9.968151540383015,1.0,0.0,6.0,0.0,7,33787,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-26T18:55:00,155,0,0,0,0.0,-5.633846794338052,0.0,0.0,0.0,0.0,5,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-26T19:55:00,89,0,0,0,0.0,-6.076186511240633,0.0,0.0,0.0,0.0,3,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-26T22:01:00,48,1,0,1,0.0,-11.479142381348877,1.0,0.0,6.0,0.0,4,8787,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-26T22:34:00,169,0,0,0,0.0,-5.6798084929225645,1.0,0.0,0.0,0.0,4,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-26T23:48:00,126,0,0,0,0.0,-8.609575353871776,0.0,0.0,0.0,0.0,7,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-27T06:21:00,56,0,0,0,0.0,-9.12352206494588,0.0,0.0,0.0,0.0,1,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-27T18:12:00,46,0,0,0,0.0,-9.64346378018318,0.0,0.0,0.0,0.0,3,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-27T19:27:00,79,0,0,0,0.0,-6.349250624479601,0.0,0.0,0.0,0.0,6,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-27T20:50:00,5,0,0,0,0.0,-6.362156536219817,0.0,0.0,0.0,0.0,2,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-28T00:37:00,188,0,0,0,0.0,-8.734263114071608,0.0,0.0,0.0,0.0,1,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-28T08:49:00,183,0,1,1,11.25,3.7574937552039964,1.0,2.85,4.1644736944807645,0.7539093554067353,8,22649,22649,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-28T18:06:00,93,0,0,0,0.0,-0.052289758534554545,0.0,0.0,0.0,0.0,6,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-28T19:33:00,158,1,0,1,0.0,-6.582681099084097,1.0,0.0,6.0,0.0,6,32530,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-29T08:21:00,219,0,0,0,0.0,-6.626561199000833,0.0,0.0,0.0,0.0,2,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-29T08:42:00,239,0,0,0,0.0,-7.01661115736886,0.0,0.0,0.0,0.0,1,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-29T12:51:00,85,0,0,0,0.0,-9.55961698584513,0.0,0.0,0.0,0.0,3,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-29T12:58:00,154,0,0,0,0.0,-6.399208992506245,0.0,0.0,0.0,0.0,6,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-29T13:49:00,133,0,0,0,0.0,-6.272398001665279,0.0,0.0,0.0,0.0,3,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-29T15:54:00,159,0,0,0,0.0,-10.26594504579517,1.0,0.0,0.0,0.0,5,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-29T17:10:00,98,1,0,1,0.0,-12.027310574521234,1.0,0.0,6.0,0.0,4,9333,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-29T17:32:00,220,0,0,0,0.0,-12.053746877601998,0.0,0.0,0.0,0.0,5,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-29T20:17:00,72,0,0,1,0.0,-6.747085761865113,1.0,0.0,6.0,0.0,9,26169,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-29T22:52:00,236,0,0,0,0.0,-8.381432139883431,0.0,0.0,0.0,0.0,1,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-29T23:00:00,13,0,0,0,0.0,-6.8251873438801,0.0,0.0,0.0,0.0,7,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-30T05:23:00,132,0,0,0,0.0,-6.956328059950041,0.0,0.0,0.0,0.0,2,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-30T06:11:00,178,1,0,1,0.0,-11.679184013322233,1.0,0.0,4.201970795008659,0.5240959910123761,1,21097,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-30T08:31:00,34,0,0,0,0.0,-6.5129059117402175,0.0,0.0,0.0,0.0,5,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-30T12:09:00,95,0,0,0,0.0,-7.250416319733556,0.0,0.0,0.0,0.0,1,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-30T12:14:00,113,0,0,0,0.0,-9.073272273105747,0.0,0.0,0.0,0.0,4,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-30T14:29:00,17,0,0,0,0.0,-5.123355537052457,0.0,0.0,0.0,0.0,2,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-30T16:12:00,77,0,0,0,0.0,-6.659325562031641,0.0,0.0,0.0,0.0,7,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-30T16:54:00,108,0,0,0,0.0,-10.642464612822648,0.0,0.0,0.0,0.0,6,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-30T20:11:00,32,0,0,1,0.0,-8.822731057452124,1.0,0.0,6.0,0.0,10,451,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
corridor_only,44,2015-04-30T20:33:00,221,0,0,0,0.0,-7.046794338051625,0.0,0.0,0.0,0.0,4,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
time_only_baseline,42,2015-04-01T09:13:00,187,0,0,0,0.0,-7.826686094920901,-7.826686094920901,0.0,0.0,0.0,6,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
time_only_baseline,42,2015-04-01T11:33:00,223,0,0,0,0.0,-7.72202331390508,-7.72202331390508,0.0,0.0,0.0,1,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
time_only_baseline,42,2015-04-01T22:10:00,4,0,0,0,0.0,-4.68601165695254,-4.68601165695254,0.0,0.0,0.0,8,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
time_only_baseline,42,2015-04-02T07:55:00,21,1,0,0,0.0,-6.279850124895921,-6.279850124895921,0.0,0.0,0.0,4,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
time_only_baseline,42,2015-04-02T09:40:00,138,0,0,0,0.0,-7.323646960865946,-7.323646960865946,0.0,0.0,0.0,8,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
time_only_baseline,42,2015-04-02T10:13:00,25,1,0,0,0.0,-7.163738551207328,-7.163738551207328,0.0,0.0,0.0,4,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
time_only_baseline,42,2015-04-02T13:14:00,65,1,0,0,0.0,-10.594254787676938,-10.594254787676938,0.0,0.0,0.0,4,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
time_only_baseline,42,2015-04-02T18:52:00,247,0,0,0,0.0,-7.540757701915072,-7.540757701915072,0.0,0.0,0.0,6,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
time_only_baseline,42,2015-04-02T20:24:00,118,0,0,0,0.0,-10.449708576186513,-10.449708576186513,0.0,0.0,0.0,9,,,green,sparse_high_occlusion,all_day,all,,,10,0.4,1,calibrated,full,True,0.5
