policy,seed,batch_label,driver_id,route_idx,successful_riders,attempted_riders,realized_revenue,actual_profit,selected_score,mean_wait_min,mean_walk_min,mean_observability,open_requests_before,attempted_rider_ids,successful_rider_ids,domain,scenario_name,time_slice,area_slice,hour_start,hour_end,rider_density_pct,occlusion_lambda,meeting_k_ring,observability_profile,observability_ablation,use_urban_context,walk_penalty_per_min,run_id
corridor_only,42,2015-04-09T08:16:00,20,0,2,3,11.75,6.229017485428809,8.0,4.35,4.227103524129699,0.44559790832651086,37,24216;12500;33638,24216;12500,yellow,sparse_high_occlusion,morning_peak,all,7,10,10,0.4,1,calibrated,full,True,0.5,dispatch-yellow-sparse-high-occlusion-sparse-high-occlusion-dispatch-morning-peak-d10-canonical-20260410T053243Z-38c42ec7
corridor_only,42,2015-04-09T08:52:00,119,0,3,3,35.0,22.69970857618651,15.0,1.383333333333333,2.0375454991533255,0.6191504679082717,56,35716;31855;23820,35716;31855;23820,yellow,sparse_high_occlusion,morning_peak,all,7,10,10,0.4,1,calibrated,full,True,0.5,dispatch-yellow-sparse-high-occlusion-sparse-high-occlusion-dispatch-morning-peak-d10-canonical-20260410T053243Z-38c42ec7
corridor_only,42,2015-04-09T09:00:00,88,0,0,3,0.0,-6.333472106577853,3.0,0.0,6.0,0.0,31,33069;10891;9041,,yellow,sparse_high_occlusion,morning_peak,all,7,10,10,0.4,1,calibrated,full,True,0.5,dispatch-yellow-sparse-high-occlusion-sparse-high-occlusion-dispatch-morning-peak-d10-canonical-20260410T053243Z-38c42ec7
corridor_only,42,2015-04-10T07:05:00,17,0,0,2,0.0,-12.630099916736055,2.0,0.0,6.0,0.0,29,25508;10681,,yellow,sparse_high_occlusion,morning_peak,all,7,10,10,0.4,1,calibrated,full,True,0.5,dispatch-yellow-sparse-high-occlusion-sparse-high-occlusion-dispatch-morning-peak-d10-canonical-20260410T053243Z-38c42ec7
corridor_only,42,2015-04-10T07:26:00,117,0,0,0,0.0,-13.069691923397171,0.0,0.0,0.0,0.0,27,,,yellow,sparse_high_occlusion,morning_peak,all,7,10,10,0.4,1,calibrated,full,True,0.5,dispatch-yellow-sparse-high-occlusion-sparse-high-occlusion-dispatch-morning-peak-d10-canonical-20260410T053243Z-38c42ec7
corridor_only,42,2015-04-10T08:09:00,75,1,0,1,0.0,-12.005245628642797,2.0,0.0,6.0,0.0,39,23499,,yellow,sparse_high_occlusion,morning_peak,all,7,10,10,0.4,1,calibrated,full,True,0.5,dispatch-yellow-sparse-high-occlusion-sparse-high-occlusion-dispatch-morning-peak-d10-canonical-20260410T053243Z-38c42ec7
corridor_only,42,2015-04-10T08:25:00,65,0,0,0,0.0,-7.475228975853457,0.0,0.0,0.0,0.0,42,,,yellow,sparse_high_occlusion,morning_peak,all,7,10,10,0.4,1,calibrated,full,True,0.5,dispatch-yellow-sparse-high-occlusion-sparse-high-occlusion-dispatch-morning-peak-d10-canonical-20260410T053243Z-38c42ec7
corridor_only,42,2015-04-10T08:33:00,47,0,0,3,0.0,-9.973105745212324,6.0,0.0,6.0,0.0,47,26973;5495;22732,,yellow,sparse_high_occlusion,morning_peak,all,7,10,10,0.4,1,calibrated,full,True,0.5,dispatch-yellow-sparse-high-occlusion-sparse-high-occlusion-dispatch-morning-peak-d10-canonical-20260410T053243Z-38c42ec7
corridor_only,42,2015-04-10T09:37:00,89,0,1,3,3.25,-3.50029142381349,5.0,2.7,5.963288889621626,0.1949670280306125,48,22174;2694;7453,2694,yellow,sparse_high_occlusion,morning_peak,all,7,10,10,0.4,1,calibrated,full,True,0.5,dispatch-yellow-sparse-high-occlusion-sparse-high-occlusion-dispatch-morning-peak-d10-canonical-20260410T053243Z-38c42ec7
corridor_only,42,2015-04-11T07:14:00,18,0,0,0,0.0,-11.830474604496255,0.0,0.0,0.0,0.0,8,,,yellow,sparse_high_occlusion,morning_peak,all,7,10,10,0.4,1,calibrated,full,True,0.5,dispatch-yellow-sparse-high-occlusion-sparse-high-occlusion-dispatch-morning-peak-d10-canonical-20260410T053243Z-38c42ec7
corridor_only,42,2015-04-11T08:01:00,45,0,0,0,0.0,-7.333680266444631,0.0,0.0,0.0,0.0,20,,,yellow,sparse_high_occlusion,morning_peak,all,7,10,10,0.4,1,calibrated,full,True,0.5,dispatch-yellow-sparse-high-occlusion-sparse-high-occlusion-dispatch-morning-peak-d10-canonical-20260410T053243Z-38c42ec7
corridor_only,42,2015-04-11T09:45:00,108,0,0,2,0.0,-10.020316402997503,4.0,0.0,6.0,0.0,40,6179;24527,,yellow,sparse_high_occlusion,morning_peak,all,7,10,10,0.4,1,calibrated,full,True,0.5,dispatch-yellow-sparse-high-occlusion-sparse-high-occlusion-dispatch-morning-peak-d10-canonical-20260410T053243Z-38c42ec7
corridor_only,42,2015-04-12T07:16:00,27,0,0,0,0.0,-12.851290591174022,0.0,0.0,0.0,0.0,4,,,yellow,sparse_high_occlusion,morning_peak,all,7,10,10,0.4,1,calibrated,full,True,0.5,dispatch-yellow-sparse-high-occlusion-sparse-high-occlusion-dispatch-morning-peak-d10-canonical-20260410T053243Z-38c42ec7
corridor_only,42,2015-04-12T07:17:00,4,0,0,0,0.0,-11.954412989175689,0.0,0.0,0.0,0.0,7,,,yellow,sparse_high_occlusion,morning_peak,all,7,10,10,0.4,1,calibrated,full,True,0.5,dispatch-yellow-sparse-high-occlusion-sparse-high-occlusion-dispatch-morning-peak-d10-canonical-20260410T053243Z-38c42ec7
corridor_only,42,2015-04-12T07:27:00,3,0,0,1,0.0,-12.988384679433807,1.0,0.0,6.0,0.0,6,18857,,yellow,sparse_high_occlusion,morning_peak,all,7,10,10,0.4,1,calibrated,full,True,0.5,dispatch-yellow-sparse-high-occlusion-sparse-high-occlusion-dispatch-morning-peak-d10-canonical-20260410T053243Z-38c42ec7
corridor_only,42,2015-04-12T07:50:00,87,0,1,2,3.5,-9.184096586178187,3.0,2.8666666666666667,5.656075960687888,0.24333483039605616,16,6867;7602,7602,yellow,sparse_high_occlusion,morning_peak,all,7,10,10,0.4,1,calibrated,full,True,0.5,dispatch-yellow-sparse-high-occlusion-sparse-high-occlusion-dispatch-morning-peak-d10-canonical-20260410T053243Z-38c42ec7
corridor_only,42,2015-04-12T09:14:00,95,0,0,1,0.0,-6.153955037468776,1.0,0.0,6.0,0.0,17,4341,,yellow,sparse_high_occlusion,morning_peak,all,7,10,10,0.4,1,calibrated,full,True,0.5,dispatch-yellow-sparse-high-occlusion-sparse-high-occlusion-dispatch-morning-peak-d10-canonical-20260410T053243Z-38c42ec7
corridor_only,42,2015-04-12T09:38:00,82,0,0,1,0.0,-9.213114071606995,1.0,0.0,6.0,0.0,18,33697,,yellow,sparse_high_occlusion,morning_peak,all,7,10,10,0.4,1,calibrated,full,True,0.5,dispatch-yellow-sparse-high-occlusion-sparse-high-occlusion-dispatch-morning-peak-d10-canonical-20260410T053243Z-38c42ec7
corridor_only,42,2015-04-12T09:52:00,84,0,0,3,0.0,-11.038592839300584,7.0,0.0,6.0,0.0,40,23754;3854;388,,yellow,sparse_high_occlusion,morning_peak,all,7,10,10,0.4,1,calibrated,full,True,0.5,dispatch-yellow-sparse-high-occlusion-sparse-high-occlusion-dispatch-morning-peak-d10-canonical-20260410T053243Z-38c42ec7
corridor_only,42,2015-04-12T09:52:00,107,0,0,3,0.0,-11.418734388009991,3.0,0.0,6.0,0.0,39,13502;13808;22789,,yellow,sparse_high_occlusion,morning_peak,all,7,10,10,0.4,1,calibrated,full,True,0.5,dispatch-yellow-sparse-high-occlusion-sparse-high-occlusion-dispatch-morning-peak-d10-canonical-20260410T053243Z-38c42ec7
corridor_only,42,2015-04-13T07:51:00,98,0,0,0,0.0,-11.941673605328896,0.0,0.0,0.0,0.0,29,,,yellow,sparse_high_occlusion,morning_peak,all,7,10,10,0.4,1,calibrated,full,True,0.5,dispatch-yellow-sparse-high-occlusion-sparse-high-occlusion-dispatch-morning-peak-d10-canonical-20260410T053243Z-38c42ec7
corridor_only,42,2015-04-13T08:12:00,7,0,0,3,0.0,-11.654621149042466,7.0,0.0,6.0,0.0,45,30594;15833;18383,,yellow,sparse_high_occlusion,morning_peak,all,7,10,10,0.4,1,calibrated,full,True,0.5,dispatch-yellow-sparse-high-occlusion-sparse-high-occlusion-dispatch-morning-peak-d10-canonical-20260410T053243Z-38c42ec7
corridor_only,42,2015-04-13T08:13:00,10,0,1,1,8.25,1.2236885928392995,1.0,2.2333333333333334,4.116231986221352,0.7111651683876223,43,5670,5670,yellow,sparse_high_occlusion,morning_peak,all,7,10,10,0.4,1,calibrated,full,True,0.5,dispatch-yellow-sparse-high-occlusion-sparse-high-occlusion-dispatch-morning-peak-d10-canonical-20260410T053243Z-38c42ec7
corridor_only,42,2015-04-13T08:41:00,0,0,1,3,2.75,-2.7897585345545384,4.0,4.0,4.9762300725664685,0.371416678599235,33,1446;9139;15060,15060,yellow,sparse_high_occlusion,morning_peak,all,7,10,10,0.4,1,calibrated,full,True,0.5,dispatch-yellow-sparse-high-occlusion-sparse-high-occlusion-dispatch-morning-peak-d10-canonical-20260410T053243Z-38c42ec7
corridor_only,42,2015-04-13T08:42:00,77,0,0,0,0.0,-11.458284762697753,0.0,0.0,0.0,0.0,32,,,yellow,sparse_high_occlusion,morning_peak,all,7,10,10,0.4,1,calibrated,full,True,0.5,dispatch-yellow-sparse-high-occlusion-sparse-high-occlusion-dispatch-morning-peak-d10-canonical-20260410T053243Z-38c42ec7
